application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_448155,SUCCESS,2018/06/01 04:19:25,2018/06/01 04:24:59,2018/06/01 04:26:03,00:5:34,00:6:38,334,398
application_1527220447442_455713,SUCCESS,2018/06/01 06:29:41,2018/06/01 06:34:36,2018/06/01 06:36:19,00:4:55,00:6:38,295,398
application_1527220447442_451593,SUCCESS,2018/06/01 05:20:22,2018/06/01 05:25:05,2018/06/01 05:26:59,00:4:43,00:6:37,283,397
application_1527220447442_452215,SUCCESS,2018/06/01 05:30:52,2018/06/01 05:34:53,2018/06/01 05:37:29,00:4:1,00:6:37,241,397
application_1527220447442_455686,SUCCESS,2018/06/01 06:29:09,2018/06/01 06:33:43,2018/06/01 06:35:46,00:4:34,00:6:37,274,397
application_1527220447442_455400,SUCCESS,2018/06/01 06:23:00,2018/06/01 06:28:26,2018/06/01 06:29:37,00:5:26,00:6:37,326,397
application_1527220447442_452264,SUCCESS,2018/06/01 05:33:42,2018/06/01 05:38:18,2018/06/01 05:40:19,00:4:36,00:6:37,276,397
application_1527220447442_444881,SUCCESS,2018/06/01 03:17:15,2018/06/01 03:20:53,2018/06/01 03:23:52,00:3:38,00:6:37,218,397
application_1527220447442_448151,SUCCESS,2018/06/01 04:18:24,2018/06/01 04:23:06,2018/06/01 04:25:01,00:4:42,00:6:37,282,397
application_1527220447442_435404,SUCCESS,2018/06/01 00:27:52,2018/06/01 00:30:46,2018/06/01 00:34:29,00:2:54,00:6:37,174,397
application_1527220447442_450059,SUCCESS,2018/06/01 04:59:19,2018/06/01 05:01:00,2018/06/01 05:05:56,00:1:41,00:6:37,101,397
application_1527220447442_455709,SUCCESS,2018/06/01 06:29:43,2018/06/01 06:34:36,2018/06/01 06:36:19,00:4:53,00:6:36,293,396
application_1527220447442_455722,SUCCESS,2018/06/01 06:29:32,2018/06/01 06:34:44,2018/06/01 06:36:08,00:5:12,00:6:36,312,396
application_1527220447442_451595,SUCCESS,2018/06/01 05:19:51,2018/06/01 05:24:16,2018/06/01 05:26:27,00:4:25,00:6:36,265,396
application_1527220447442_454067,SUCCESS,2018/06/01 06:07:22,2018/06/01 06:11:57,2018/06/01 06:13:58,00:4:35,00:6:36,275,396
application_1527220447442_455523,SUCCESS,2018/06/01 06:23:01,2018/06/01 06:28:27,2018/06/01 06:29:37,00:5:26,00:6:36,326,396
application_1527220447442_439228,SUCCESS,2018/06/01 01:19:15,2018/06/01 01:23:00,2018/06/01 01:25:51,00:3:45,00:6:36,225,396
application_1527220447442_448180,SUCCESS,2018/06/01 04:18:25,2018/06/01 04:22:58,2018/06/01 04:25:01,00:4:33,00:6:36,273,396
application_1527220447442_447444,SUCCESS,2018/06/01 04:12:20,2018/06/01 04:16:49,2018/06/01 04:18:56,00:4:29,00:6:36,269,396
application_1527220447442_455719,SUCCESS,2018/06/01 06:29:34,2018/06/01 06:34:37,2018/06/01 06:36:10,00:5:3,00:6:36,303,396
application_1527220447442_452134,SUCCESS,2018/06/01 05:30:55,2018/06/01 05:34:29,2018/06/01 05:37:30,00:3:34,00:6:35,214,395
application_1527220447442_455721,SUCCESS,2018/06/01 06:29:33,2018/06/01 06:34:36,2018/06/01 06:36:08,00:5:3,00:6:35,303,395
application_1527220447442_453759,SUCCESS,2018/06/01 06:07:11,2018/06/01 06:11:02,2018/06/01 06:13:46,00:3:51,00:6:35,231,395
application_1527220447442_438415,SUCCESS,2018/06/01 01:09:41,2018/06/01 01:12:52,2018/06/01 01:16:16,00:3:11,00:6:35,191,395
application_1527220447442_455776,SUCCESS,2018/06/01 06:32:59,2018/06/01 06:37:45,2018/06/01 06:39:34,00:4:46,00:6:35,286,395
application_1527220447442_449912,SUCCESS,2018/06/01 04:53:55,2018/06/01 04:56:56,2018/06/01 05:00:30,00:3:1,00:6:35,181,395
application_1527220447442_451510,SUCCESS,2018/06/01 05:18:32,2018/06/01 05:22:49,2018/06/01 05:25:06,00:4:17,00:6:34,257,394
application_1527220447442_451902,SUCCESS,2018/06/01 05:25:03,2018/06/01 05:29:49,2018/06/01 05:31:37,00:4:46,00:6:34,286,394
application_1527220447442_455715,SUCCESS,2018/06/01 06:29:25,2018/06/01 06:34:38,2018/06/01 06:35:59,00:5:13,00:6:34,313,394
application_1527220447442_451880,SUCCESS,2018/06/01 05:24:44,2018/06/01 05:29:36,2018/06/01 05:31:18,00:4:52,00:6:34,292,394
application_1527220447442_455641,SUCCESS,2018/06/01 06:27:52,2018/06/01 06:32:33,2018/06/01 06:34:26,00:4:41,00:6:34,281,394
application_1527220447442_459199,SUCCESS,2018/06/01 07:27:33,2018/06/01 07:31:22,2018/06/01 07:34:07,00:3:49,00:6:34,229,394
application_1527220447442_452142,SUCCESS,2018/06/01 05:30:17,2018/06/01 05:35:01,2018/06/01 05:36:51,00:4:44,00:6:34,284,394
application_1527220447442_439128,SUCCESS,2018/06/01 01:16:00,2018/06/01 01:19:22,2018/06/01 01:22:34,00:3:22,00:6:34,202,394
application_1527220447442_448557,SUCCESS,2018/06/01 04:23:29,2018/06/01 04:27:48,2018/06/01 04:30:02,00:4:19,00:6:33,259,393
application_1527220447442_457744,SUCCESS,2018/06/01 07:09:58,2018/06/01 07:12:34,2018/06/01 07:16:31,00:2:36,00:6:33,156,393
application_1527220447442_447223,SUCCESS,2018/06/01 04:09:50,2018/06/01 04:13:52,2018/06/01 04:16:23,00:4:2,00:6:33,242,393
application_1527220447442_443517,SUCCESS,2018/06/01 02:49:02,2018/06/01 02:52:26,2018/06/01 02:55:35,00:3:24,00:6:33,204,393
application_1527220447442_455649,SUCCESS,2018/06/01 06:29:21,2018/06/01 06:34:37,2018/06/01 06:35:54,00:5:16,00:6:33,316,393
application_1527220447442_460406,SUCCESS,2018/06/01 07:49:52,2018/06/01 07:54:18,2018/06/01 07:56:25,00:4:26,00:6:33,266,393
application_1527220447442_439331,SUCCESS,2018/06/01 01:20:56,2018/06/01 01:25:25,2018/06/01 01:27:29,00:4:29,00:6:33,269,393
application_1527220447442_455717,SUCCESS,2018/06/01 06:29:20,2018/06/01 06:34:37,2018/06/01 06:35:53,00:5:17,00:6:33,317,393
application_1527220447442_453431,SUCCESS,2018/06/01 05:57:38,2018/06/01 06:01:30,2018/06/01 06:04:11,00:3:52,00:6:33,232,393
application_1527220447442_451895,SUCCESS,2018/06/01 05:25:04,2018/06/01 05:29:51,2018/06/01 05:31:37,00:4:47,00:6:33,287,393
application_1527220447442_452266,SUCCESS,2018/06/01 05:33:47,2018/06/01 05:37:41,2018/06/01 05:40:19,00:3:54,00:6:32,234,392
application_1527220447442_452240,SUCCESS,2018/06/01 05:33:02,2018/06/01 05:36:32,2018/06/01 05:39:34,00:3:30,00:6:32,210,392
application_1527220447442_434504,SUCCESS,2018/06/01 00:09:25,2018/06/01 00:12:55,2018/06/01 00:15:57,00:3:30,00:6:32,210,392
application_1527220447442_455772,SUCCESS,2018/06/01 06:33:02,2018/06/01 06:37:43,2018/06/01 06:39:34,00:4:41,00:6:32,281,392
application_1527220447442_446949,SUCCESS,2018/06/01 04:06:24,2018/06/01 04:07:04,2018/06/01 04:12:56,00:0:40,00:6:32,40,392
application_1527220447442_459152,SUCCESS,2018/06/01 07:26:32,2018/06/01 07:27:57,2018/06/01 07:33:04,00:1:25,00:6:32,85,392
application_1527220447442_439251,SUCCESS,2018/06/01 01:19:09,2018/06/01 01:22:35,2018/06/01 01:25:41,00:3:26,00:6:32,206,392
application_1527220447442_450791,SUCCESS,2018/06/01 05:08:51,2018/06/01 05:12:20,2018/06/01 05:15:22,00:3:29,00:6:31,209,391
application_1527220447442_436515,SUCCESS,2018/06/01 00:41:13,2018/06/01 00:45:40,2018/06/01 00:47:44,00:4:27,00:6:31,267,391
application_1527220447442_436497,SUCCESS,2018/06/01 00:41:13,2018/06/01 00:45:37,2018/06/01 00:47:44,00:4:24,00:6:31,264,391
application_1527220447442_448231,SUCCESS,2018/06/01 04:19:41,2018/06/01 04:24:50,2018/06/01 04:26:11,00:5:9,00:6:30,309,390
application_1527220447442_445676,SUCCESS,2018/06/01 03:32:48,2018/06/01 03:35:43,2018/06/01 03:39:18,00:2:55,00:6:30,175,390
application_1527220447442_453660,SUCCESS,2018/06/01 06:05:12,2018/06/01 06:07:41,2018/06/01 06:11:42,00:2:29,00:6:30,149,390
application_1527220447442_459735,SUCCESS,2018/06/01 07:42:26,2018/06/01 07:46:14,2018/06/01 07:48:56,00:3:48,00:6:30,228,390
application_1527220447442_452020,SUCCESS,2018/06/01 05:25:49,2018/06/01 05:30:40,2018/06/01 05:32:19,00:4:51,00:6:30,291,390
application_1527220447442_455019,SUCCESS,2018/06/01 06:17:33,2018/06/01 06:21:18,2018/06/01 06:24:02,00:3:45,00:6:29,225,389
application_1527220447442_452145,SUCCESS,2018/06/01 05:30:21,2018/06/01 05:34:17,2018/06/01 05:36:50,00:3:56,00:6:29,236,389
application_1527220447442_451878,SUCCESS,2018/06/01 05:25:14,2018/06/01 05:29:59,2018/06/01 05:31:43,00:4:45,00:6:29,285,389
application_1527220447442_455092,SUCCESS,2018/06/01 06:17:35,2018/06/01 06:21:17,2018/06/01 06:24:04,00:3:42,00:6:29,222,389
application_1527220447442_448158,SUCCESS,2018/06/01 04:19:42,2018/06/01 04:24:53,2018/06/01 04:26:11,00:5:11,00:6:29,311,389
application_1527220447442_451950,SUCCESS,2018/06/01 05:25:31,2018/06/01 05:30:15,2018/06/01 05:32:00,00:4:44,00:6:29,284,389
application_1527220447442_448354,SUCCESS,2018/06/01 04:20:20,2018/06/01 04:25:16,2018/06/01 04:26:48,00:4:56,00:6:28,296,388
application_1527220447442_448551,SUCCESS,2018/06/01 04:23:36,2018/06/01 04:27:51,2018/06/01 04:30:04,00:4:15,00:6:28,255,388
application_1527220447442_442879,SUCCESS,2018/06/01 02:32:36,2018/06/01 02:35:29,2018/06/01 02:39:04,00:2:53,00:6:28,173,388
application_1527220447442_434863,SUCCESS,2018/06/01 00:16:28,2018/06/01 00:20:11,2018/06/01 00:22:56,00:3:43,00:6:28,223,388
application_1527220447442_451966,SUCCESS,2018/06/01 05:25:32,2018/06/01 05:30:15,2018/06/01 05:32:00,00:4:43,00:6:28,283,388
application_1527220447442_448159,SUCCESS,2018/06/01 04:19:08,2018/06/01 04:23:49,2018/06/01 04:25:36,00:4:41,00:6:28,281,388
application_1527220447442_435289,SUCCESS,2018/06/01 00:24:41,2018/06/01 00:28:32,2018/06/01 00:31:08,00:3:51,00:6:27,231,387
application_1527220447442_458806,SUCCESS,2018/06/01 07:20:50,2018/06/01 07:22:41,2018/06/01 07:27:17,00:1:51,00:6:27,111,387
application_1527220447442_455087,SUCCESS,2018/06/01 06:18:03,2018/06/01 06:21:43,2018/06/01 06:24:30,00:3:40,00:6:27,220,387
application_1527220447442_452175,SUCCESS,2018/06/01 05:30:24,2018/06/01 05:33:55,2018/06/01 05:36:51,00:3:31,00:6:27,211,387
application_1527220447442_455395,SUCCESS,2018/06/01 06:23:14,2018/06/01 06:28:30,2018/06/01 06:29:41,00:5:16,00:6:27,316,387
application_1527220447442_434688,SUCCESS,2018/06/01 00:12:57,2018/06/01 00:16:35,2018/06/01 00:19:24,00:3:38,00:6:27,218,387
application_1527220447442_453474,SUCCESS,2018/06/01 05:58:30,2018/06/01 06:02:35,2018/06/01 06:04:57,00:4:5,00:6:27,245,387
application_1527220447442_455799,SUCCESS,2018/06/01 06:34:26,2018/06/01 06:38:49,2018/06/01 06:40:52,00:4:23,00:6:26,263,386
application_1527220447442_440819,SUCCESS,2018/06/01 01:54:56,2018/06/01 01:59:30,2018/06/01 02:01:22,00:4:34,00:6:26,274,386
application_1527220447442_448153,SUCCESS,2018/06/01 04:19:10,2018/06/01 04:23:49,2018/06/01 04:25:36,00:4:39,00:6:26,279,386
application_1527220447442_458786,SUCCESS,2018/06/01 07:20:51,2018/06/01 07:22:42,2018/06/01 07:27:17,00:1:51,00:6:26,111,386
application_1527220447442_448130,SUCCESS,2018/06/01 04:20:53,2018/06/01 04:26:07,2018/06/01 04:27:19,00:5:14,00:6:26,314,386
application_1527220447442_442366,SUCCESS,2018/06/01 02:24:08,2018/06/01 02:26:22,2018/06/01 02:30:34,00:2:14,00:6:26,134,386
application_1527220447442_451957,SUCCESS,2018/06/01 05:25:38,2018/06/01 05:30:20,2018/06/01 05:32:04,00:4:42,00:6:26,282,386
application_1527220447442_450367,SUCCESS,2018/06/01 05:06:10,2018/06/01 05:09:00,2018/06/01 05:12:36,00:2:50,00:6:26,170,386
application_1527220447442_455714,SUCCESS,2018/06/01 06:30:28,2018/06/01 06:35:08,2018/06/01 06:36:53,00:4:40,00:6:25,280,385
application_1527220447442_434905,SUCCESS,2018/06/01 00:17:46,2018/06/01 00:21:09,2018/06/01 00:24:11,00:3:23,00:6:25,203,385
application_1527220447442_457291,SUCCESS,2018/06/01 07:05:37,2018/06/01 07:10:11,2018/06/01 07:12:01,00:4:34,00:6:24,274,384
application_1527220447442_452301,SUCCESS,2018/06/01 05:36:05,2018/06/01 05:40:39,2018/06/01 05:42:29,00:4:34,00:6:24,274,384
application_1527220447442_451924,SUCCESS,2018/06/01 05:25:24,2018/06/01 05:29:58,2018/06/01 05:31:48,00:4:34,00:6:24,274,384
application_1527220447442_434899,SUCCESS,2018/06/01 00:17:46,2018/06/01 00:21:09,2018/06/01 00:24:10,00:3:23,00:6:24,203,384
application_1527220447442_456148,SUCCESS,2018/06/01 06:40:35,2018/06/01 06:44:28,2018/06/01 06:46:59,00:3:53,00:6:24,233,384
application_1527220447442_451959,SUCCESS,2018/06/01 05:25:47,2018/06/01 05:30:38,2018/06/01 05:32:11,00:4:51,00:6:24,291,384
application_1527220447442_449478,SUCCESS,2018/06/01 04:48:56,2018/06/01 04:54:36,2018/06/01 04:55:20,00:5:40,00:6:24,340,384
application_1527220447442_457734,SUCCESS,2018/06/01 07:09:48,2018/06/01 07:11:56,2018/06/01 07:16:12,00:2:8,00:6:24,128,384
application_1527220447442_448297,SUCCESS,2018/06/01 04:19:49,2018/06/01 04:24:51,2018/06/01 04:26:12,00:5:2,00:6:23,302,383
application_1527220447442_456941,SUCCESS,2018/06/01 06:59:08,2018/06/01 07:04:06,2018/06/01 07:05:31,00:4:58,00:6:23,298,383
application_1527220447442_455809,SUCCESS,2018/06/01 06:36:30,2018/06/01 06:41:05,2018/06/01 06:42:53,00:4:35,00:6:23,275,383
application_1527220447442_437451,SUCCESS,2018/06/01 00:49:01,2018/06/01 00:53:49,2018/06/01 00:55:24,00:4:48,00:6:23,288,383
application_1527220447442_448845,SUCCESS,2018/06/01 04:28:38,2018/06/01 04:32:00,2018/06/01 04:35:01,00:3:22,00:6:23,202,383
application_1527220447442_455127,SUCCESS,2018/06/01 06:18:02,2018/06/01 06:21:43,2018/06/01 06:24:25,00:3:41,00:6:23,221,383
application_1527220447442_435281,SUCCESS,2018/06/01 00:24:49,2018/06/01 00:29:15,2018/06/01 00:31:11,00:4:26,00:6:22,266,382
application_1527220447442_452238,SUCCESS,2018/06/01 05:33:14,2018/06/01 05:37:40,2018/06/01 05:39:36,00:4:26,00:6:22,266,382
application_1527220447442_455639,SUCCESS,2018/06/01 06:28:54,2018/06/01 06:33:12,2018/06/01 06:35:16,00:4:18,00:6:22,258,382
application_1527220447442_448116,SUCCESS,2018/06/01 04:20:45,2018/06/01 04:25:27,2018/06/01 04:27:07,00:4:42,00:6:22,282,382
application_1527220447442_453450,SUCCESS,2018/06/01 05:58:20,2018/06/01 06:01:56,2018/06/01 06:04:42,00:3:36,00:6:22,216,382
application_1527220447442_447790,SUCCESS,2018/06/01 04:14:39,2018/06/01 04:19:18,2018/06/01 04:21:01,00:4:39,00:6:22,279,382
application_1527220447442_435296,SUCCESS,2018/06/01 00:25:17,2018/06/01 00:28:41,2018/06/01 00:31:39,00:3:24,00:6:22,204,382
application_1527220447442_451835,SUCCESS,2018/06/01 05:25:42,2018/06/01 05:30:18,2018/06/01 05:32:04,00:4:36,00:6:22,276,382
application_1527220447442_453646,SUCCESS,2018/06/01 06:05:21,2018/06/01 06:07:41,2018/06/01 06:11:43,00:2:20,00:6:22,140,382
application_1527220447442_435263,SUCCESS,2018/06/01 00:25:17,2018/06/01 00:28:43,2018/06/01 00:31:39,00:3:26,00:6:22,206,382
application_1527220447442_453848,SUCCESS,2018/06/01 06:07:42,2018/06/01 06:12:33,2018/06/01 06:14:03,00:4:51,00:6:21,291,381
application_1527220447442_448182,SUCCESS,2018/06/01 04:20:42,2018/06/01 04:25:42,2018/06/01 04:27:03,00:5:0,00:6:21,300,381
application_1527220447442_448926,SUCCESS,2018/06/01 04:34:51,2018/06/01 04:38:29,2018/06/01 04:41:12,00:3:38,00:6:21,218,381
application_1527220447442_435270,SUCCESS,2018/06/01 00:25:18,2018/06/01 00:28:40,2018/06/01 00:31:39,00:3:22,00:6:21,202,381
application_1527220447442_437898,SUCCESS,2018/06/01 01:02:08,2018/06/01 01:04:48,2018/06/01 01:08:29,00:2:40,00:6:21,160,381
application_1527220447442_459987,SUCCESS,2018/06/01 07:44:29,2018/06/01 07:49:00,2018/06/01 07:50:50,00:4:31,00:6:21,271,381
application_1527220447442_439244,SUCCESS,2018/06/01 01:18:59,2018/06/01 01:22:40,2018/06/01 01:25:19,00:3:41,00:6:20,221,380
application_1527220447442_453777,SUCCESS,2018/06/01 06:06:41,2018/06/01 06:10:26,2018/06/01 06:13:01,00:3:45,00:6:20,225,380
application_1527220447442_456782,SUCCESS,2018/06/01 06:52:20,2018/06/01 06:54:47,2018/06/01 06:58:40,00:2:27,00:6:20,147,380
application_1527220447442_448966,SUCCESS,2018/06/01 04:34:48,2018/06/01 04:36:45,2018/06/01 04:41:08,00:1:57,00:6:20,117,380
application_1527220447442_448160,SUCCESS,2018/06/01 04:19:57,2018/06/01 04:24:50,2018/06/01 04:26:17,00:4:53,00:6:20,293,380
application_1527220447442_446004,SUCCESS,2018/06/01 03:42:31,2018/06/01 03:45:21,2018/06/01 03:48:50,00:2:50,00:6:19,170,379
application_1527220447442_448742,SUCCESS,2018/06/01 04:27:08,2018/06/01 04:30:26,2018/06/01 04:33:27,00:3:18,00:6:19,198,379
application_1527220447442_435276,SUCCESS,2018/06/01 00:25:21,2018/06/01 00:28:46,2018/06/01 00:31:40,00:3:25,00:6:19,205,379
application_1527220447442_454590,SUCCESS,2018/06/01 06:12:43,2018/06/01 06:15:49,2018/06/01 06:19:02,00:3:6,00:6:19,186,379
application_1527220447442_453254,SUCCESS,2018/06/01 05:52:02,2018/06/01 05:56:31,2018/06/01 05:58:20,00:4:29,00:6:18,269,378
application_1527220447442_452263,SUCCESS,2018/06/01 05:33:20,2018/06/01 05:36:34,2018/06/01 05:39:37,00:3:14,00:6:17,194,377
application_1527220447442_457059,SUCCESS,2018/06/01 06:59:25,2018/06/01 07:04:30,2018/06/01 07:05:42,00:5:5,00:6:17,305,377
application_1527220447442_454097,SUCCESS,2018/06/01 06:07:47,2018/06/01 06:11:56,2018/06/01 06:14:04,00:4:9,00:6:17,249,377
application_1527220447442_452453,SUCCESS,2018/06/01 05:38:51,2018/06/01 05:43:17,2018/06/01 05:45:08,00:4:26,00:6:17,266,377
application_1527220447442_444827,SUCCESS,2018/06/01 03:13:20,2018/06/01 03:18:07,2018/06/01 03:19:37,00:4:47,00:6:17,287,377
application_1527220447442_435226,SUCCESS,2018/06/01 00:22:05,2018/06/01 00:25:21,2018/06/01 00:28:22,00:3:16,00:6:17,196,377
application_1527220447442_453273,SUCCESS,2018/06/01 05:52:08,2018/06/01 05:56:44,2018/06/01 05:58:24,00:4:36,00:6:16,276,376
application_1527220447442_453283,SUCCESS,2018/06/01 05:52:10,2018/06/01 05:56:48,2018/06/01 05:58:26,00:4:38,00:6:16,278,376
application_1527220447442_452254,SUCCESS,2018/06/01 05:33:20,2018/06/01 05:37:40,2018/06/01 05:39:36,00:4:20,00:6:16,260,376
application_1527220447442_454093,SUCCESS,2018/06/01 06:10:30,2018/06/01 06:14:00,2018/06/01 06:16:45,00:3:30,00:6:15,210,375
application_1527220447442_434529,SUCCESS,2018/06/01 00:10:59,2018/06/01 00:14:03,2018/06/01 00:17:14,00:3:4,00:6:15,184,375
application_1527220447442_453299,SUCCESS,2018/06/01 05:52:14,2018/06/01 05:56:52,2018/06/01 05:58:29,00:4:38,00:6:15,278,375
application_1527220447442_440218,SUCCESS,2018/06/01 01:42:32,2018/06/01 01:44:36,2018/06/01 01:48:47,00:2:4,00:6:15,124,375
application_1527220447442_453320,SUCCESS,2018/06/01 05:52:26,2018/06/01 05:57:07,2018/06/01 05:58:41,00:4:41,00:6:15,281,375
application_1527220447442_435236,SUCCESS,2018/06/01 00:22:39,2018/06/01 00:26:54,2018/06/01 00:28:54,00:4:15,00:6:15,255,375
application_1527220447442_437696,SUCCESS,2018/06/01 00:58:43,2018/06/01 01:01:36,2018/06/01 01:04:57,00:2:53,00:6:14,173,374
application_1527220447442_455800,SUCCESS,2018/06/01 06:35:00,2018/06/01 06:40:06,2018/06/01 06:41:14,00:5:6,00:6:14,306,374
application_1527220447442_457102,SUCCESS,2018/06/01 07:01:26,2018/06/01 07:04:22,2018/06/01 07:07:40,00:2:56,00:6:14,176,374
application_1527220447442_459210,SUCCESS,2018/06/01 07:28:18,2018/06/01 07:31:25,2018/06/01 07:34:32,00:3:7,00:6:14,187,374
application_1527220447442_454652,SUCCESS,2018/06/01 06:13:52,2018/06/01 06:18:52,2018/06/01 06:20:06,00:5:0,00:6:14,300,374
application_1527220447442_454658,SUCCESS,2018/06/01 06:13:51,2018/06/01 06:18:48,2018/06/01 06:20:05,00:4:57,00:6:14,297,374
application_1527220447442_442582,SUCCESS,2018/06/01 02:27:58,2018/06/01 02:33:16,2018/06/01 02:34:12,00:5:18,00:6:14,318,374
application_1527220447442_448454,SUCCESS,2018/06/01 04:24:45,2018/06/01 04:28:14,2018/06/01 04:30:59,00:3:29,00:6:14,209,374
application_1527220447442_456179,SUCCESS,2018/06/01 06:42:40,2018/06/01 06:46:01,2018/06/01 06:48:54,00:3:21,00:6:14,201,374
application_1527220447442_452105,SUCCESS,2018/06/01 05:28:18,2018/06/01 05:33:11,2018/06/01 05:34:31,00:4:53,00:6:13,293,373
application_1527220447442_455893,SUCCESS,2018/06/01 06:36:40,2018/06/01 06:41:06,2018/06/01 06:42:53,00:4:26,00:6:13,266,373
application_1527220447442_437912,SUCCESS,2018/06/01 01:02:28,2018/06/01 01:05:32,2018/06/01 01:08:41,00:3:4,00:6:13,184,373
application_1527220447442_449081,SUCCESS,2018/06/01 04:36:04,2018/06/01 04:38:25,2018/06/01 04:42:17,00:2:21,00:6:13,141,373
application_1527220447442_454281,SUCCESS,2018/06/01 06:10:20,2018/06/01 06:14:18,2018/06/01 06:16:32,00:3:58,00:6:12,238,372
application_1527220447442_437902,SUCCESS,2018/06/01 01:02:27,2018/06/01 01:05:32,2018/06/01 01:08:39,00:3:5,00:6:12,185,372
application_1527220447442_454166,SUCCESS,2018/06/01 06:10:21,2018/06/01 06:13:41,2018/06/01 06:16:32,00:3:20,00:6:11,200,371
application_1527220447442_454306,SUCCESS,2018/06/01 06:10:43,2018/06/01 06:14:31,2018/06/01 06:16:54,00:3:48,00:6:11,228,371
application_1527220447442_454328,SUCCESS,2018/06/01 06:10:51,2018/06/01 06:13:58,2018/06/01 06:17:02,00:3:7,00:6:11,187,371
application_1527220447442_447022,SUCCESS,2018/06/01 04:07:59,2018/06/01 04:09:06,2018/06/01 04:14:10,00:1:7,00:6:11,67,371
application_1527220447442_452101,SUCCESS,2018/06/01 05:28:34,2018/06/01 05:33:37,2018/06/01 05:34:45,00:5:3,00:6:11,303,371
application_1527220447442_454163,SUCCESS,2018/06/01 06:10:55,2018/06/01 06:14:04,2018/06/01 06:17:06,00:3:9,00:6:11,189,371
application_1527220447442_459952,SUCCESS,2018/06/01 07:44:39,2018/06/01 07:48:51,2018/06/01 07:50:50,00:4:12,00:6:11,252,371
application_1527220447442_454173,SUCCESS,2018/06/01 06:10:32,2018/06/01 06:13:58,2018/06/01 06:16:43,00:3:26,00:6:11,206,371
application_1527220447442_460026,SUCCESS,2018/06/01 07:44:40,2018/06/01 07:48:54,2018/06/01 07:50:50,00:4:14,00:6:10,254,370
application_1527220447442_458345,SUCCESS,2018/06/01 07:15:08,2018/06/01 07:17:51,2018/06/01 07:21:18,00:2:43,00:6:10,163,370
application_1527220447442_439575,SUCCESS,2018/06/01 01:24:41,2018/06/01 01:28:11,2018/06/01 01:30:51,00:3:30,00:6:10,210,370
application_1527220447442_454685,SUCCESS,2018/06/01 06:13:39,2018/06/01 06:18:29,2018/06/01 06:19:49,00:4:50,00:6:10,290,370
application_1527220447442_448774,SUCCESS,2018/06/01 04:29:00,2018/06/01 04:31:00,2018/06/01 04:35:10,00:2:0,00:6:10,120,370
application_1527220447442_437271,SUCCESS,2018/06/01 00:46:52,2018/06/01 00:50:45,2018/06/01 00:53:02,00:3:53,00:6:10,233,370
application_1527220447442_447006,SUCCESS,2018/06/01 04:07:59,2018/06/01 04:09:48,2018/06/01 04:14:09,00:1:49,00:6:10,109,370
application_1527220447442_440829,SUCCESS,2018/06/01 01:55:15,2018/06/01 01:59:25,2018/06/01 02:01:24,00:4:10,00:6:9,250,369
application_1527220447442_454146,SUCCESS,2018/06/01 06:10:57,2018/06/01 06:14:03,2018/06/01 06:17:06,00:3:6,00:6:9,186,369
application_1527220447442_443920,SUCCESS,2018/06/01 03:03:03,2018/06/01 03:05:12,2018/06/01 03:09:12,00:2:9,00:6:9,129,369
application_1527220447442_457806,SUCCESS,2018/06/01 07:10:20,2018/06/01 07:13:29,2018/06/01 07:16:28,00:3:9,00:6:8,189,368
application_1527220447442_448883,SUCCESS,2018/06/01 04:33:42,2018/06/01 04:36:46,2018/06/01 04:39:50,00:3:4,00:6:8,184,368
application_1527220447442_434611,SUCCESS,2018/06/01 00:11:08,2018/06/01 00:14:12,2018/06/01 00:17:16,00:3:4,00:6:8,184,368
application_1527220447442_434630,SUCCESS,2018/06/01 00:11:42,2018/06/01 00:14:57,2018/06/01 00:17:49,00:3:15,00:6:7,195,367
application_1527220447442_452378,SUCCESS,2018/06/01 05:36:45,2018/06/01 05:40:59,2018/06/01 05:42:52,00:4:14,00:6:7,254,367
application_1527220447442_447302,SUCCESS,2018/06/01 04:12:49,2018/06/01 04:16:49,2018/06/01 04:18:56,00:4:0,00:6:7,240,367
application_1527220447442_448548,SUCCESS,2018/06/01 04:23:59,2018/06/01 04:27:51,2018/06/01 04:30:05,00:3:52,00:6:6,232,366
application_1527220447442_443049,SUCCESS,2018/06/01 02:40:04,2018/06/01 02:43:19,2018/06/01 02:46:09,00:3:15,00:6:5,195,365
application_1527220447442_440977,SUCCESS,2018/06/01 01:59:09,2018/06/01 02:02:07,2018/06/01 02:05:14,00:2:58,00:6:5,178,365
application_1527220447442_454751,SUCCESS,2018/06/01 06:15:19,2018/06/01 06:19:33,2018/06/01 06:21:24,00:4:14,00:6:5,254,365
application_1527220447442_453471,SUCCESS,2018/06/01 05:58:53,2018/06/01 06:02:38,2018/06/01 06:04:58,00:3:45,00:6:5,225,365
application_1527220447442_434523,SUCCESS,2018/06/01 00:11:22,2018/06/01 00:14:27,2018/06/01 00:17:27,00:3:5,00:6:5,185,365
application_1527220447442_458353,SUCCESS,2018/06/01 07:15:42,2018/06/01 07:20:33,2018/06/01 07:21:46,00:4:51,00:6:4,291,364
application_1527220447442_453442,SUCCESS,2018/06/01 05:58:54,2018/06/01 06:03:17,2018/06/01 06:04:58,00:4:23,00:6:4,263,364
application_1527220447442_439500,SUCCESS,2018/06/01 01:22:47,2018/06/01 01:26:22,2018/06/01 01:28:51,00:3:35,00:6:4,215,364
