application_id,status,submit_time,start_time,finished_time,allocate_time,total_time,allocate_seconds,total_seconds
application_1527220447442_57946,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:43,00:10:6,403,606
application_1527220447442_60480,SUCCESS,2018/05/26 08:01:40,2018/05/26 08:08:22,2018/05/26 08:11:59,00:6:42,00:10:19,402,619
application_1527220447442_57927,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_61095,SUCCESS,2018/05/26 08:09:42,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:42,00:8:49,402,529
application_1527220447442_58046,SUCCESS,2018/05/26 07:31:41,2018/05/26 07:38:23,2018/05/26 07:41:25,00:6:42,00:9:44,402,584
application_1527220447442_61043,SUCCESS,2018/05/26 08:09:42,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:42,00:8:49,402,529
application_1527220447442_57984,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:52,00:6:42,00:10:5,402,605
application_1527220447442_57977,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:42,00:10:6,402,606
application_1527220447442_61071,SUCCESS,2018/05/26 08:09:33,2018/05/26 08:16:15,2018/05/26 08:18:21,00:6:42,00:8:48,402,528
application_1527220447442_57993,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:42,00:10:6,402,606
application_1527220447442_57982,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:52,00:6:42,00:10:5,402,605
application_1527220447442_60561,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:24,2018/05/26 08:17:28,00:6:42,00:15:46,402,946
application_1527220447442_57995,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:42,00:10:6,402,606
application_1527220447442_52572,SUCCESS,2018/05/26 06:10:11,2018/05/26 06:16:53,2018/05/26 06:21:11,00:6:42,00:11:0,402,660
application_1527220447442_52537,SUCCESS,2018/05/26 06:10:05,2018/05/26 06:16:47,2018/05/26 06:20:59,00:6:42,00:10:54,402,654
application_1527220447442_57869,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_57974,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:52,00:6:42,00:10:5,402,605
application_1527220447442_57994,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_57997,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_61012,SUCCESS,2018/05/26 08:09:33,2018/05/26 08:16:15,2018/05/26 08:18:21,00:6:42,00:8:48,402,528
application_1527220447442_60494,SUCCESS,2018/05/26 08:01:40,2018/05/26 08:08:22,2018/05/26 08:11:58,00:6:42,00:10:18,402,618
application_1527220447442_52535,SUCCESS,2018/05/26 06:10:05,2018/05/26 06:16:47,2018/05/26 06:20:59,00:6:42,00:10:54,402,654
application_1527220447442_57925,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_58013,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:42,00:10:6,402,606
application_1527220447442_61062,SUCCESS,2018/05/26 08:09:42,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:42,00:8:49,402,529
application_1527220447442_61096,SUCCESS,2018/05/26 08:09:33,2018/05/26 08:16:15,2018/05/26 08:18:21,00:6:42,00:8:48,402,528
application_1527220447442_57985,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:42,00:10:6,402,606
application_1527220447442_58009,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:42,00:10:6,402,606
application_1527220447442_58004,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:42,00:10:6,402,606
application_1527220447442_60311,SUCCESS,2018/05/26 07:56:58,2018/05/26 08:03:40,2018/05/26 08:05:19,00:6:42,00:8:21,402,501
application_1527220447442_61074,SUCCESS,2018/05/26 08:09:33,2018/05/26 08:16:15,2018/05/26 08:28:23,00:6:42,00:18:50,402,1130
application_1527220447442_57835,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:40:53,00:6:42,00:10:5,402,605
application_1527220447442_58010,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:42,00:10:6,402,606
application_1527220447442_57969,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:30,2018/05/26 07:43:01,00:6:42,00:12:13,402,733
application_1527220447442_61098,SUCCESS,2018/05/26 08:09:33,2018/05/26 08:16:15,2018/05/26 08:18:21,00:6:42,00:8:48,402,528
application_1527220447442_60618,SUCCESS,2018/05/26 08:01:41,2018/05/26 08:08:23,2018/05/26 08:12:00,00:6:42,00:10:19,402,619
application_1527220447442_58030,SUCCESS,2018/05/26 07:30:57,2018/05/26 07:37:39,2018/05/26 07:40:57,00:6:42,00:10:0,402,600
application_1527220447442_58082,SUCCESS,2018/05/26 07:33:40,2018/05/26 07:40:22,2018/05/26 07:42:36,00:6:42,00:8:56,402,536
application_1527220447442_39826,SUCCESS,2018/05/26 01:28:50,2018/05/26 01:35:32,2018/05/26 05:59:47,00:6:42,04:30:57,402,16257
application_1527220447442_58001,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57767,SUCCESS,2018/05/26 07:30:50,2018/05/26 07:37:31,2018/05/26 07:40:54,00:6:41,00:10:4,401,604
application_1527220447442_57749,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57973,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:28,2018/05/26 07:40:52,00:6:41,00:10:5,401,605
application_1527220447442_57912,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:28,2018/05/26 07:40:52,00:6:41,00:10:5,401,605
application_1527220447442_57991,SUCCESS,2018/05/26 07:30:49,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:41,00:10:5,401,605
application_1527220447442_57988,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_58000,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_58003,SUCCESS,2018/05/26 07:30:49,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:41,00:10:5,401,605
application_1527220447442_57992,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57955,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57986,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57952,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:28,2018/05/26 07:40:52,00:6:41,00:10:5,401,605
application_1527220447442_60637,SUCCESS,2018/05/26 08:01:41,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:41,00:10:19,401,619
application_1527220447442_62447,SUCCESS,2018/05/26 08:31:14,2018/05/26 08:37:55,2018/05/26 08:40:29,00:6:41,00:9:15,401,555
application_1527220447442_58021,SUCCESS,2018/05/26 07:30:58,2018/05/26 07:37:39,2018/05/26 07:40:57,00:6:41,00:9:59,401,599
application_1527220447442_57833,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57948,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57903,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57981,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_58007,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:54,00:6:41,00:10:6,401,606
application_1527220447442_57836,SUCCESS,2018/05/26 07:30:49,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:41,00:10:5,401,605
application_1527220447442_57998,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57989,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57972,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_60560,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:23,2018/05/26 08:11:58,00:6:41,00:10:16,401,616
application_1527220447442_56327,SUCCESS,2018/05/26 07:03:35,2018/05/26 07:10:16,2018/05/26 07:13:56,00:6:41,00:10:21,401,621
application_1527220447442_60576,SUCCESS,2018/05/26 08:01:41,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:41,00:10:19,401,619
application_1527220447442_57970,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_58011,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_60614,SUCCESS,2018/05/26 08:01:41,2018/05/26 08:08:22,2018/05/26 08:11:58,00:6:41,00:10:17,401,617
application_1527220447442_58031,SUCCESS,2018/05/26 07:30:58,2018/05/26 07:37:39,2018/05/26 07:40:57,00:6:41,00:9:59,401,599
application_1527220447442_57980,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:29,2018/05/26 07:40:53,00:6:41,00:10:5,401,605
application_1527220447442_57996,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:28,2018/05/26 07:40:52,00:6:41,00:10:5,401,605
application_1527220447442_60485,SUCCESS,2018/05/26 08:01:44,2018/05/26 08:08:24,2018/05/26 08:11:58,00:6:40,00:10:14,400,614
application_1527220447442_57770,SUCCESS,2018/05/26 07:30:50,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:40,00:10:4,400,604
application_1527220447442_57978,SUCCESS,2018/05/26 07:30:49,2018/05/26 07:37:29,2018/05/26 07:40:54,00:6:40,00:10:5,400,605
application_1527220447442_58033,SUCCESS,2018/05/26 07:30:58,2018/05/26 07:37:38,2018/05/26 07:40:57,00:6:40,00:9:59,400,599
application_1527220447442_57849,SUCCESS,2018/05/26 07:30:50,2018/05/26 07:37:30,2018/05/26 07:43:01,00:6:40,00:12:11,400,731
application_1527220447442_52545,SUCCESS,2018/05/26 06:10:06,2018/05/26 06:16:46,2018/05/26 06:21:00,00:6:40,00:10:54,400,654
application_1527220447442_57851,SUCCESS,2018/05/26 07:30:50,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:40,00:10:4,400,604
application_1527220447442_58014,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:27,2018/05/26 07:40:52,00:6:40,00:10:5,400,605
application_1527220447442_57501,SUCCESS,2018/05/26 07:24:27,2018/05/26 07:31:07,2018/05/26 07:37:24,00:6:40,00:12:57,400,777
application_1527220447442_57928,SUCCESS,2018/05/26 07:30:48,2018/05/26 07:37:28,2018/05/26 07:40:53,00:6:40,00:10:5,400,605
application_1527220447442_60572,SUCCESS,2018/05/26 08:01:44,2018/05/26 08:08:24,2018/05/26 08:11:58,00:6:40,00:10:14,400,614
application_1527220447442_57954,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:27,2018/05/26 07:40:52,00:6:40,00:10:5,400,605
application_1527220447442_57775,SUCCESS,2018/05/26 07:30:50,2018/05/26 07:37:30,2018/05/26 07:40:54,00:6:40,00:10:4,400,604
application_1527220447442_52571,SUCCESS,2018/05/26 06:10:07,2018/05/26 06:16:47,2018/05/26 06:21:03,00:6:40,00:10:56,400,656
application_1527220447442_58015,SUCCESS,2018/05/26 07:30:47,2018/05/26 07:37:27,2018/05/26 07:40:52,00:6:40,00:10:5,400,605
application_1527220447442_58034,SUCCESS,2018/05/26 07:30:58,2018/05/26 07:37:38,2018/05/26 07:40:59,00:6:40,00:10:1,400,601
application_1527220447442_52570,SUCCESS,2018/05/26 06:10:07,2018/05/26 06:16:47,2018/05/26 06:21:00,00:6:40,00:10:53,400,653
application_1527220447442_58032,SUCCESS,2018/05/26 07:30:58,2018/05/26 07:37:38,2018/05/26 07:40:57,00:6:40,00:9:59,400,599
application_1527220447442_60616,SUCCESS,2018/05/26 08:01:41,2018/05/26 08:08:21,2018/05/26 08:11:58,00:6:40,00:10:17,400,617
application_1527220447442_60635,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:22,2018/05/26 08:11:58,00:6:40,00:10:16,400,616
application_1527220447442_60649,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:22,2018/05/26 08:11:59,00:6:40,00:10:17,400,617
application_1527220447442_61375,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:39,00:8:57,399,537
application_1527220447442_60593,SUCCESS,2018/05/26 08:01:53,2018/05/26 08:08:32,2018/05/26 08:11:59,00:6:39,00:10:6,399,606
application_1527220447442_61337,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:39,00:8:57,399,537
application_1527220447442_60468,SUCCESS,2018/05/26 08:01:43,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:39,00:10:17,399,617
application_1527220447442_61360,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:39,00:8:57,399,537
application_1527220447442_61331,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:47,2018/05/26 08:22:05,00:6:39,00:8:57,399,537
application_1527220447442_60611,SUCCESS,2018/05/26 08:01:54,2018/05/26 08:08:33,2018/05/26 08:12:00,00:6:39,00:10:6,399,606
application_1527220447442_61947,SUCCESS,2018/05/26 08:21:27,2018/05/26 08:28:06,2018/05/26 08:33:35,00:6:39,00:12:8,399,728
application_1527220447442_60578,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:21,2018/05/26 08:11:58,00:6:39,00:10:16,399,616
application_1527220447442_58036,SUCCESS,2018/05/26 07:31:00,2018/05/26 07:37:39,2018/05/26 07:40:59,00:6:39,00:9:59,399,599
application_1527220447442_60617,SUCCESS,2018/05/26 08:01:42,2018/05/26 08:08:21,2018/05/26 08:11:58,00:6:39,00:10:16,399,616
application_1527220447442_61370,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_61311,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61353,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:38,00:8:56,398,536
application_1527220447442_58054,SUCCESS,2018/05/26 07:31:45,2018/05/26 07:38:23,2018/05/26 07:44:22,00:6:38,00:12:37,398,757
application_1527220447442_61308,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_60580,SUCCESS,2018/05/26 08:01:44,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:38,00:10:16,398,616
application_1527220447442_61110,SUCCESS,2018/05/26 08:09:46,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:38,00:8:45,398,525
application_1527220447442_61132,SUCCESS,2018/05/26 08:10:02,2018/05/26 08:16:40,2018/05/26 08:18:52,00:6:38,00:8:50,398,530
application_1527220447442_61351,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_57508,SUCCESS,2018/05/26 07:24:30,2018/05/26 07:31:08,2018/05/26 07:34:35,00:6:38,00:10:5,398,605
application_1527220447442_60497,SUCCESS,2018/05/26 08:01:44,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:38,00:10:16,398,616
application_1527220447442_61364,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:38,00:8:56,398,536
application_1527220447442_61314,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_58035,SUCCESS,2018/05/26 07:31:00,2018/05/26 07:37:38,2018/05/26 07:40:59,00:6:38,00:9:59,398,599
application_1527220447442_61349,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_61357,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61111,SUCCESS,2018/05/26 08:09:46,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:38,00:8:45,398,525
application_1527220447442_61281,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_61329,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61309,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61284,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_61355,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:38,00:8:56,398,536
application_1527220447442_61333,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61303,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61312,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61328,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61369,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:48,2018/05/26 08:22:06,00:6:38,00:8:56,398,536
application_1527220447442_61366,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:07,00:6:38,00:8:58,398,538
application_1527220447442_61270,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:46,2018/05/26 08:22:05,00:6:38,00:8:57,398,537
application_1527220447442_61352,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:38,00:8:57,398,537
application_1527220447442_61278,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:37,00:8:56,397,536
application_1527220447442_61339,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_61367,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:37,00:8:56,397,536
application_1527220447442_61365,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:37,00:8:56,397,536
application_1527220447442_61361,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:37,00:8:56,397,536
application_1527220447442_60533,SUCCESS,2018/05/26 08:01:47,2018/05/26 08:08:24,2018/05/26 08:11:58,00:6:37,00:10:11,397,611
application_1527220447442_58056,SUCCESS,2018/05/26 07:31:46,2018/05/26 07:38:23,2018/05/26 07:41:25,00:6:37,00:9:39,397,579
application_1527220447442_61354,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_56344,SUCCESS,2018/05/26 07:04:08,2018/05/26 07:10:45,2018/05/26 07:14:43,00:6:37,00:10:35,397,635
application_1527220447442_58039,SUCCESS,2018/05/26 07:31:01,2018/05/26 07:37:38,2018/05/26 07:40:59,00:6:37,00:9:58,397,598
application_1527220447442_61347,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_61326,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_61279,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_61112,SUCCESS,2018/05/26 08:09:47,2018/05/26 08:16:24,2018/05/26 08:18:31,00:6:37,00:8:44,397,524
application_1527220447442_61356,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:05,00:6:37,00:8:57,397,537
application_1527220447442_61297,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:05,00:6:37,00:8:57,397,537
application_1527220447442_61320,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:06,00:6:37,00:8:58,397,538
application_1527220447442_58058,SUCCESS,2018/05/26 07:31:46,2018/05/26 07:38:23,2018/05/26 07:41:25,00:6:37,00:9:39,397,579
application_1527220447442_61116,SUCCESS,2018/05/26 08:09:47,2018/05/26 08:16:24,2018/05/26 08:18:32,00:6:37,00:8:45,397,525
application_1527220447442_61265,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:05,00:6:37,00:8:57,397,537
application_1527220447442_61272,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_60260,SUCCESS,2018/05/26 07:56:47,2018/05/26 08:03:24,2018/05/26 08:05:05,00:6:37,00:8:18,397,498
application_1527220447442_61276,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_61363,SUCCESS,2018/05/26 08:13:10,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:37,00:8:56,397,536
application_1527220447442_61373,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:05,00:6:37,00:8:57,397,537
application_1527220447442_58057,SUCCESS,2018/05/26 07:31:45,2018/05/26 07:38:22,2018/05/26 07:41:25,00:6:37,00:9:40,397,580
application_1527220447442_61371,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:45,2018/05/26 08:22:06,00:6:37,00:8:58,397,538
application_1527220447442_61334,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:46,2018/05/26 08:22:06,00:6:37,00:8:57,397,537
application_1527220447442_60317,SUCCESS,2018/05/26 07:56:58,2018/05/26 08:03:34,2018/05/26 08:05:19,00:6:36,00:8:21,396,501
application_1527220447442_58037,SUCCESS,2018/05/26 07:31:02,2018/05/26 07:37:38,2018/05/26 07:40:59,00:6:36,00:9:57,396,597
application_1527220447442_61290,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:44,2018/05/26 08:22:05,00:6:36,00:8:57,396,537
application_1527220447442_61113,SUCCESS,2018/05/26 08:09:48,2018/05/26 08:16:24,2018/05/26 08:28:34,00:6:36,00:18:46,396,1126
application_1527220447442_58059,SUCCESS,2018/05/26 07:31:47,2018/05/26 07:38:23,2018/05/26 07:41:25,00:6:36,00:9:38,396,578
application_1527220447442_60609,SUCCESS,2018/05/26 08:01:46,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:36,00:10:14,396,614
application_1527220447442_61134,SUCCESS,2018/05/26 08:10:04,2018/05/26 08:16:40,2018/05/26 08:18:52,00:6:36,00:8:48,396,528
application_1527220447442_57537,SUCCESS,2018/05/26 07:24:32,2018/05/26 07:31:08,2018/05/26 07:34:35,00:6:36,00:10:3,396,603
application_1527220447442_60521,SUCCESS,2018/05/26 08:01:47,2018/05/26 08:08:23,2018/05/26 08:11:58,00:6:36,00:10:11,396,611
application_1527220447442_61318,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:44,2018/05/26 08:22:06,00:6:36,00:8:58,396,538
application_1527220447442_61368,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:45,2018/05/26 08:22:06,00:6:36,00:8:57,396,537
application_1527220447442_61127,SUCCESS,2018/05/26 08:10:08,2018/05/26 08:16:44,2018/05/26 08:18:52,00:6:36,00:8:44,396,524
application_1527220447442_61348,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:44,2018/05/26 08:22:06,00:6:36,00:8:58,396,538
application_1527220447442_61142,SUCCESS,2018/05/26 08:10:08,2018/05/26 08:16:44,2018/05/26 08:18:52,00:6:36,00:8:44,396,524
application_1527220447442_61948,SUCCESS,2018/05/26 08:21:30,2018/05/26 08:28:06,2018/05/26 08:33:35,00:6:36,00:12:5,396,725
application_1527220447442_61950,SUCCESS,2018/05/26 08:21:31,2018/05/26 08:28:06,2018/05/26 08:30:45,00:6:35,00:9:14,395,554
application_1527220447442_61321,SUCCESS,2018/05/26 08:13:09,2018/05/26 08:19:44,2018/05/26 08:22:06,00:6:35,00:8:57,395,537
application_1527220447442_61122,SUCCESS,2018/05/26 08:09:49,2018/05/26 08:16:24,2018/05/26 08:18:32,00:6:35,00:8:43,395,523
application_1527220447442_61121,SUCCESS,2018/05/26 08:09:49,2018/05/26 08:16:24,2018/05/26 08:18:32,00:6:35,00:8:43,395,523
application_1527220447442_61114,SUCCESS,2018/05/26 08:09:48,2018/05/26 08:16:23,2018/05/26 08:18:32,00:6:35,00:8:44,395,524
application_1527220447442_60523,SUCCESS,2018/05/26 08:01:47,2018/05/26 08:08:22,2018/05/26 08:12:00,00:6:35,00:10:13,395,613
application_1527220447442_61296,SUCCESS,2018/05/26 08:13:08,2018/05/26 08:19:43,2018/05/26 08:22:05,00:6:35,00:8:57,395,537
application_1527220447442_61374,SUCCESS,2018/05/26 08:13:14,2018/05/26 08:19:48,2018/05/26 08:22:07,00:6:34,00:8:53,394,533
application_1527220447442_61115,SUCCESS,2018/05/26 08:09:50,2018/05/26 08:16:24,2018/05/26 08:18:32,00:6:34,00:8:42,394,522
application_1527220447442_60276,SUCCESS,2018/05/26 07:56:47,2018/05/26 08:03:21,2018/05/26 08:05:05,00:6:34,00:8:18,394,498
application_1527220447442_61123,SUCCESS,2018/05/26 08:09:49,2018/05/26 08:16:23,2018/05/26 08:18:32,00:6:34,00:8:43,394,523
application_1527220447442_60197,SUCCESS,2018/05/26 07:56:47,2018/05/26 08:03:21,2018/05/26 08:05:05,00:6:34,00:8:18,394,498
application_1527220447442_61372,SUCCESS,2018/05/26 08:13:14,2018/05/26 08:19:47,2018/05/26 08:22:06,00:6:33,00:8:52,393,532
