application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_453432,SUCCESS,2018/06/01 05:57:03,2018/06/01 06:01:44,2018/06/01 06:04:11,00:4:41,00:7:8
application_1527220447442_451379,SUCCESS,2018/06/01 05:16:46,2018/06/01 05:22:39,2018/06/01 05:23:53,00:5:53,00:7:7
application_1527220447442_439154,SUCCESS,2018/06/01 01:16:46,2018/06/01 01:21:23,2018/06/01 01:23:53,00:4:37,00:7:7
application_1527220447442_439786,SUCCESS,2018/06/01 01:31:09,2018/06/01 01:33:29,2018/06/01 01:38:15,00:2:20,00:7:6
application_1527220447442_435463,SUCCESS,2018/06/01 00:29:09,2018/06/01 00:34:41,2018/06/01 00:36:15,00:5:32,00:7:6
application_1527220447442_449490,SUCCESS,2018/06/01 04:44:11,2018/06/01 04:49:19,2018/06/01 04:51:16,00:5:8,00:7:5
application_1527220447442_450080,SUCCESS,2018/06/01 05:05:39,2018/06/01 05:08:42,2018/06/01 05:12:44,00:3:3,00:7:5
application_1527220447442_449296,SUCCESS,2018/06/01 04:44:08,2018/06/01 04:49:31,2018/06/01 04:51:13,00:5:23,00:7:5
application_1527220447442_456571,SUCCESS,2018/06/01 06:48:10,2018/06/01 06:53:30,2018/06/01 06:55:14,00:5:20,00:7:4
application_1527220447442_452191,SUCCESS,2018/06/01 05:31:07,2018/06/01 05:35:03,2018/06/01 05:38:11,00:3:56,00:7:4
application_1527220447442_453663,SUCCESS,2018/06/01 06:06:10,2018/06/01 06:07:58,2018/06/01 06:13:14,00:1:48,00:7:4
application_1527220447442_435515,SUCCESS,2018/06/01 00:29:12,2018/06/01 00:34:42,2018/06/01 00:36:15,00:5:30,00:7:3
application_1527220447442_445305,SUCCESS,2018/06/01 03:22:07,2018/06/01 03:26:03,2018/06/01 03:29:10,00:3:56,00:7:3
application_1527220447442_453760,SUCCESS,2018/06/01 06:06:15,2018/06/01 06:08:14,2018/06/01 06:13:17,00:1:59,00:7:2
application_1527220447442_446557,SUCCESS,2018/06/01 03:57:40,2018/06/01 04:00:43,2018/06/01 04:04:42,00:3:3,00:7:2
application_1527220447442_442788,SUCCESS,2018/06/01 02:31:39,2018/06/01 02:37:20,2018/06/01 02:38:41,00:5:41,00:7:2
application_1527220447442_455316,SUCCESS,2018/06/01 06:21:43,2018/06/01 06:27:01,2018/06/01 06:28:44,00:5:18,00:7:1
application_1527220447442_455301,SUCCESS,2018/06/01 06:21:36,2018/06/01 06:26:56,2018/06/01 06:28:37,00:5:20,00:7:1
application_1527220447442_455302,SUCCESS,2018/06/01 06:21:40,2018/06/01 06:27:00,2018/06/01 06:28:41,00:5:20,00:7:1
application_1527220447442_440679,SUCCESS,2018/06/01 01:52:29,2018/06/01 01:57:50,2018/06/01 01:59:30,00:5:21,00:7:1
application_1527220447442_455215,SUCCESS,2018/06/01 06:21:43,2018/06/01 06:27:02,2018/06/01 06:28:44,00:5:19,00:7:1
application_1527220447442_448676,SUCCESS,2018/06/01 04:27:02,2018/06/01 04:31:01,2018/06/01 04:34:03,00:3:59,00:7:1
application_1527220447442_452315,SUCCESS,2018/06/01 05:35:20,2018/06/01 05:39:05,2018/06/01 05:42:21,00:3:45,00:7:1
application_1527220447442_435254,SUCCESS,2018/06/01 00:23:33,2018/06/01 00:28:18,2018/06/01 00:30:33,00:4:45,00:7:0
application_1527220447442_448763,SUCCESS,2018/06/01 04:27:43,2018/06/01 04:32:01,2018/06/01 04:34:43,00:4:18,00:7:0
application_1527220447442_453349,SUCCESS,2018/06/01 05:53:43,2018/06/01 05:57:56,2018/06/01 06:00:43,00:4:13,00:7:0
application_1527220447442_455298,SUCCESS,2018/06/01 06:21:44,2018/06/01 06:27:03,2018/06/01 06:28:44,00:5:19,00:7:0
application_1527220447442_448767,SUCCESS,2018/06/01 04:27:08,2018/06/01 04:30:37,2018/06/01 04:34:08,00:3:29,00:7:0
application_1527220447442_453034,SUCCESS,2018/06/01 05:50:11,2018/06/01 05:55:57,2018/06/01 05:57:11,00:5:46,00:7:0
application_1527220447442_448702,SUCCESS,2018/06/01 04:27:43,2018/06/01 04:31:18,2018/06/01 04:34:43,00:3:35,00:7:0
application_1527220447442_445715,SUCCESS,2018/06/01 03:34:33,2018/06/01 03:35:47,2018/06/01 03:41:33,00:1:14,00:7:0
application_1527220447442_434646,SUCCESS,2018/06/01 00:11:54,2018/06/01 00:16:48,2018/06/01 00:18:53,00:4:54,00:6:59
application_1527220447442_455085,SUCCESS,2018/06/01 06:18:05,2018/06/01 06:22:09,2018/06/01 06:25:04,00:4:4,00:6:59
application_1527220447442_448783,SUCCESS,2018/06/01 04:28:12,2018/06/01 04:30:52,2018/06/01 04:35:11,00:2:40,00:6:59
application_1527220447442_449825,SUCCESS,2018/06/01 04:50:13,2018/06/01 04:54:16,2018/06/01 04:57:12,00:4:3,00:6:59
application_1527220447442_455300,SUCCESS,2018/06/01 06:22:06,2018/06/01 06:27:15,2018/06/01 06:29:04,00:5:9,00:6:58
application_1527220447442_455554,SUCCESS,2018/06/01 06:25:31,2018/06/01 06:29:59,2018/06/01 06:32:29,00:4:28,00:6:58
application_1527220447442_457000,SUCCESS,2018/06/01 06:57:16,2018/06/01 06:59:05,2018/06/01 07:04:13,00:1:49,00:6:57
application_1527220447442_452208,SUCCESS,2018/06/01 05:31:22,2018/06/01 05:36:10,2018/06/01 05:38:19,00:4:48,00:6:57
application_1527220447442_452152,SUCCESS,2018/06/01 05:29:30,2018/06/01 05:33:36,2018/06/01 05:36:27,00:4:6,00:6:57
application_1527220447442_457002,SUCCESS,2018/06/01 06:57:20,2018/06/01 06:59:09,2018/06/01 07:04:16,00:1:49,00:6:56
application_1527220447442_455568,SUCCESS,2018/06/01 06:25:33,2018/06/01 06:30:00,2018/06/01 06:32:29,00:4:27,00:6:56
application_1527220447442_442576,SUCCESS,2018/06/01 02:27:22,2018/06/01 02:33:23,2018/06/01 02:34:18,00:6:1,00:6:56
application_1527220447442_456939,SUCCESS,2018/06/01 06:57:18,2018/06/01 06:59:10,2018/06/01 07:04:14,00:1:52,00:6:56
application_1527220447442_435528,SUCCESS,2018/06/01 00:29:19,2018/06/01 00:34:41,2018/06/01 00:36:15,00:5:22,00:6:56
application_1527220447442_436491,SUCCESS,2018/06/01 00:40:19,2018/06/01 00:45:04,2018/06/01 00:47:14,00:4:45,00:6:55
application_1527220447442_443315,SUCCESS,2018/06/01 02:48:28,2018/06/01 02:51:55,2018/06/01 02:55:23,00:3:27,00:6:55
application_1527220447442_453622,SUCCESS,2018/06/01 06:04:22,2018/06/01 06:06:16,2018/06/01 06:11:17,00:1:54,00:6:55
application_1527220447442_458382,SUCCESS,2018/06/01 07:15:31,2018/06/01 07:20:17,2018/06/01 07:22:25,00:4:46,00:6:54
application_1527220447442_452278,SUCCESS,2018/06/01 05:34:03,2018/06/01 05:38:19,2018/06/01 05:40:57,00:4:16,00:6:54
application_1527220447442_446736,SUCCESS,2018/06/01 04:01:25,2018/06/01 04:03:54,2018/06/01 04:08:19,00:2:29,00:6:54
application_1527220447442_454174,SUCCESS,2018/06/01 06:11:52,2018/06/01 06:15:53,2018/06/01 06:18:46,00:4:1,00:6:54
application_1527220447442_448880,SUCCESS,2018/06/01 04:34:25,2018/06/01 04:38:24,2018/06/01 04:41:18,00:3:59,00:6:53
application_1527220447442_458363,SUCCESS,2018/06/01 07:15:16,2018/06/01 07:17:56,2018/06/01 07:22:09,00:2:40,00:6:53
application_1527220447442_459120,SUCCESS,2018/06/01 07:26:15,2018/06/01 07:28:01,2018/06/01 07:33:08,00:1:46,00:6:53
application_1527220447442_448140,SUCCESS,2018/06/01 04:17:25,2018/06/01 04:22:10,2018/06/01 04:24:18,00:4:45,00:6:53
application_1527220447442_448150,SUCCESS,2018/06/01 04:17:36,2018/06/01 04:22:18,2018/06/01 04:24:29,00:4:42,00:6:53
application_1527220447442_435754,SUCCESS,2018/06/01 00:34:25,2018/06/01 00:38:02,2018/06/01 00:41:17,00:3:37,00:6:52
application_1527220447442_452162,SUCCESS,2018/06/01 05:29:52,2018/06/01 05:33:43,2018/06/01 05:36:44,00:3:51,00:6:52
application_1527220447442_450093,SUCCESS,2018/06/01 05:01:53,2018/06/01 05:05:33,2018/06/01 05:08:45,00:3:40,00:6:52
application_1527220447442_454399,SUCCESS,2018/06/01 06:11:54,2018/06/01 06:15:53,2018/06/01 06:18:46,00:3:59,00:6:52
application_1527220447442_447919,SUCCESS,2018/06/01 04:17:13,2018/06/01 04:22:09,2018/06/01 04:24:05,00:4:56,00:6:52
application_1527220447442_440359,SUCCESS,2018/06/01 01:43:41,2018/06/01 01:46:44,2018/06/01 01:50:33,00:3:3,00:6:52
application_1527220447442_451527,SUCCESS,2018/06/01 05:21:09,2018/06/01 05:26:24,2018/06/01 05:28:01,00:5:15,00:6:52
application_1527220447442_448111,SUCCESS,2018/06/01 04:18:04,2018/06/01 04:22:50,2018/06/01 04:24:56,00:4:46,00:6:52
application_1527220447442_446869,SUCCESS,2018/06/01 04:06:03,2018/06/01 04:07:16,2018/06/01 04:12:55,00:1:13,00:6:52
application_1527220447442_455135,SUCCESS,2018/06/01 06:18:49,2018/06/01 06:23:01,2018/06/01 06:25:41,00:4:12,00:6:52
application_1527220447442_456307,SUCCESS,2018/06/01 06:43:36,2018/06/01 06:48:34,2018/06/01 06:50:27,00:4:58,00:6:51
application_1527220447442_451834,SUCCESS,2018/06/01 05:24:26,2018/06/01 05:29:35,2018/06/01 05:31:17,00:5:9,00:6:51
application_1527220447442_456283,SUCCESS,2018/06/01 06:43:29,2018/06/01 06:47:50,2018/06/01 06:50:19,00:4:21,00:6:50
application_1527220447442_451582,SUCCESS,2018/06/01 05:19:59,2018/06/01 05:24:29,2018/06/01 05:26:49,00:4:30,00:6:50
application_1527220447442_455084,SUCCESS,2018/06/01 06:18:14,2018/06/01 06:22:15,2018/06/01 06:25:04,00:4:1,00:6:50
application_1527220447442_455168,SUCCESS,2018/06/01 06:18:56,2018/06/01 06:23:22,2018/06/01 06:25:46,00:4:26,00:6:50
application_1527220447442_456598,SUCCESS,2018/06/01 06:48:40,2018/06/01 06:53:41,2018/06/01 06:55:30,00:5:1,00:6:50
application_1527220447442_455650,SUCCESS,2018/06/01 06:28:55,2018/06/01 06:33:37,2018/06/01 06:35:44,00:4:42,00:6:49
application_1527220447442_453651,SUCCESS,2018/06/01 06:04:48,2018/06/01 06:07:41,2018/06/01 06:11:37,00:2:53,00:6:49
application_1527220447442_460348,SUCCESS,2018/06/01 07:49:32,2018/06/01 07:54:16,2018/06/01 07:56:21,00:4:44,00:6:49
application_1527220447442_451678,SUCCESS,2018/06/01 05:21:12,2018/06/01 05:26:40,2018/06/01 05:28:00,00:5:28,00:6:48
application_1527220447442_435789,SUCCESS,2018/06/01 00:34:18,2018/06/01 00:38:45,2018/06/01 00:41:06,00:4:27,00:6:48
application_1527220447442_436454,SUCCESS,2018/06/01 00:41:16,2018/06/01 00:46:11,2018/06/01 00:48:04,00:4:55,00:6:48
application_1527220447442_456489,SUCCESS,2018/06/01 06:47:01,2018/06/01 06:53:23,2018/06/01 06:53:49,00:6:22,00:6:48
application_1527220447442_453783,SUCCESS,2018/06/01 06:06:54,2018/06/01 06:10:53,2018/06/01 06:13:42,00:3:59,00:6:48
application_1527220447442_453738,SUCCESS,2018/06/01 06:06:53,2018/06/01 06:11:56,2018/06/01 06:13:41,00:5:3,00:6:48
application_1527220447442_453230,SUCCESS,2018/06/01 05:50:24,2018/06/01 05:55:45,2018/06/01 05:57:12,00:5:21,00:6:48
application_1527220447442_453423,SUCCESS,2018/06/01 05:57:52,2018/06/01 06:02:40,2018/06/01 06:04:40,00:4:48,00:6:48
application_1527220447442_437951,SUCCESS,2018/06/01 01:04:08,2018/06/01 01:08:05,2018/06/01 01:10:56,00:3:57,00:6:48
application_1527220447442_435787,SUCCESS,2018/06/01 00:34:18,2018/06/01 00:37:56,2018/06/01 00:41:06,00:3:38,00:6:48
application_1527220447442_435099,SUCCESS,2018/06/01 00:19:47,2018/06/01 00:22:17,2018/06/01 00:26:34,00:2:30,00:6:47
application_1527220447442_451609,SUCCESS,2018/06/01 05:20:02,2018/06/01 05:24:30,2018/06/01 05:26:49,00:4:28,00:6:47
application_1527220447442_453419,SUCCESS,2018/06/01 05:57:53,2018/06/01 06:02:10,2018/06/01 06:04:40,00:4:17,00:6:47
application_1527220447442_439939,SUCCESS,2018/06/01 01:36:56,2018/06/01 01:39:02,2018/06/01 01:43:43,00:2:6,00:6:47
application_1527220447442_435255,SUCCESS,2018/06/01 00:23:46,2018/06/01 00:28:18,2018/06/01 00:30:33,00:4:32,00:6:47
application_1527220447442_457754,SUCCESS,2018/06/01 07:11:14,2018/06/01 07:14:01,2018/06/01 07:18:01,00:2:47,00:6:47
application_1527220447442_439286,SUCCESS,2018/06/01 01:20:37,2018/06/01 01:24:33,2018/06/01 01:27:23,00:3:56,00:6:46
application_1527220447442_451882,SUCCESS,2018/06/01 05:24:15,2018/06/01 05:29:37,2018/06/01 05:31:01,00:5:22,00:6:46
application_1527220447442_438754,SUCCESS,2018/06/01 01:13:26,2018/06/01 01:17:47,2018/06/01 01:20:12,00:4:21,00:6:46
application_1527220447442_455440,SUCCESS,2018/06/01 06:22:48,2018/06/01 06:27:49,2018/06/01 06:29:34,00:5:1,00:6:46
application_1527220447442_455356,SUCCESS,2018/06/01 06:22:48,2018/06/01 06:27:49,2018/06/01 06:29:34,00:5:1,00:6:46
application_1527220447442_453434,SUCCESS,2018/06/01 05:57:54,2018/06/01 06:01:48,2018/06/01 06:04:40,00:3:54,00:6:46
application_1527220447442_455143,SUCCESS,2018/06/01 06:18:39,2018/06/01 06:22:55,2018/06/01 06:25:25,00:4:16,00:6:46
application_1527220447442_440617,SUCCESS,2018/06/01 01:49:27,2018/06/01 01:54:36,2018/06/01 01:56:13,00:5:9,00:6:46
application_1527220447442_459808,SUCCESS,2018/06/01 07:41:48,2018/06/01 07:45:09,2018/06/01 07:48:34,00:3:21,00:6:46
application_1527220447442_455131,SUCCESS,2018/06/01 06:18:18,2018/06/01 06:22:09,2018/06/01 06:25:04,00:3:51,00:6:46
application_1527220447442_448164,SUCCESS,2018/06/01 04:19:18,2018/06/01 04:24:52,2018/06/01 04:26:03,00:5:34,00:6:45
application_1527220447442_449473,SUCCESS,2018/06/01 04:43:34,2018/06/01 04:48:54,2018/06/01 04:50:19,00:5:20,00:6:45
application_1527220447442_448161,SUCCESS,2018/06/01 04:18:14,2018/06/01 04:22:50,2018/06/01 04:24:58,00:4:36,00:6:44
application_1527220447442_451521,SUCCESS,2018/06/01 05:20:05,2018/06/01 05:24:25,2018/06/01 05:26:49,00:4:20,00:6:44
application_1527220447442_448461,SUCCESS,2018/06/01 04:23:12,2018/06/01 04:27:48,2018/06/01 04:29:56,00:4:36,00:6:44
application_1527220447442_455791,SUCCESS,2018/06/01 06:32:51,2018/06/01 06:37:45,2018/06/01 06:39:34,00:4:54,00:6:43
application_1527220447442_454116,SUCCESS,2018/06/01 06:08:00,2018/06/01 06:12:34,2018/06/01 06:14:43,00:4:34,00:6:43
application_1527220447442_451648,SUCCESS,2018/06/01 05:20:15,2018/06/01 05:25:13,2018/06/01 05:26:58,00:4:58,00:6:43
application_1527220447442_451750,SUCCESS,2018/06/01 05:21:34,2018/06/01 05:26:54,2018/06/01 05:28:17,00:5:20,00:6:43
application_1527220447442_455421,SUCCESS,2018/06/01 06:22:51,2018/06/01 06:27:48,2018/06/01 06:29:34,00:4:57,00:6:43
application_1527220447442_448163,SUCCESS,2018/06/01 04:17:51,2018/06/01 04:22:16,2018/06/01 04:24:34,00:4:25,00:6:43
application_1527220447442_449465,SUCCESS,2018/06/01 04:43:37,2018/06/01 04:48:47,2018/06/01 04:50:19,00:5:10,00:6:42
application_1527220447442_456578,SUCCESS,2018/06/01 06:50:17,2018/06/01 06:53:50,2018/06/01 06:56:59,00:3:33,00:6:42
application_1527220447442_437312,SUCCESS,2018/06/01 00:48:41,2018/06/01 00:52:27,2018/06/01 00:55:23,00:3:46,00:6:42
application_1527220447442_449345,SUCCESS,2018/06/01 04:43:38,2018/06/01 04:47:57,2018/06/01 04:50:19,00:4:19,00:6:41
application_1527220447442_450037,SUCCESS,2018/06/01 04:57:39,2018/06/01 05:00:40,2018/06/01 05:04:20,00:3:1,00:6:41
application_1527220447442_436469,SUCCESS,2018/06/01 00:41:23,2018/06/01 00:46:11,2018/06/01 00:48:04,00:4:48,00:6:41
application_1527220447442_448874,SUCCESS,2018/06/01 04:29:32,2018/06/01 04:32:00,2018/06/01 04:36:12,00:2:28,00:6:40
application_1527220447442_455520,SUCCESS,2018/06/01 06:22:55,2018/06/01 06:27:52,2018/06/01 06:29:35,00:4:57,00:6:40
application_1527220447442_451778,SUCCESS,2018/06/01 05:21:53,2018/06/01 05:26:38,2018/06/01 05:28:33,00:4:45,00:6:40
application_1527220447442_451650,SUCCESS,2018/06/01 05:20:15,2018/06/01 05:24:33,2018/06/01 05:26:55,00:4:18,00:6:40
application_1527220447442_455086,SUCCESS,2018/06/01 06:17:42,2018/06/01 06:21:37,2018/06/01 06:24:22,00:3:55,00:6:40
application_1527220447442_453618,SUCCESS,2018/06/01 06:04:58,2018/06/01 06:07:41,2018/06/01 06:11:38,00:2:43,00:6:40
application_1527220447442_448480,SUCCESS,2018/06/01 04:23:17,2018/06/01 04:27:48,2018/06/01 04:29:57,00:4:31,00:6:40
application_1527220447442_434649,SUCCESS,2018/06/01 00:13:02,2018/06/01 00:16:39,2018/06/01 00:19:42,00:3:37,00:6:40
application_1527220447442_448714,SUCCESS,2018/06/01 04:25:57,2018/06/01 04:29:20,2018/06/01 04:32:37,00:3:23,00:6:40
application_1527220447442_451879,SUCCESS,2018/06/01 05:24:38,2018/06/01 05:29:33,2018/06/01 05:31:18,00:4:55,00:6:40
application_1527220447442_438400,SUCCESS,2018/06/01 01:09:30,2018/06/01 01:12:52,2018/06/01 01:16:09,00:3:22,00:6:39
application_1527220447442_448861,SUCCESS,2018/06/01 04:33:42,2018/06/01 04:36:20,2018/06/01 04:40:21,00:2:38,00:6:39
application_1527220447442_438391,SUCCESS,2018/06/01 01:09:27,2018/06/01 01:13:05,2018/06/01 01:16:06,00:3:38,00:6:39
application_1527220447442_438405,SUCCESS,2018/06/01 01:09:29,2018/06/01 01:12:52,2018/06/01 01:16:08,00:3:23,00:6:39
application_1527220447442_452243,SUCCESS,2018/06/01 05:32:56,2018/06/01 05:37:41,2018/06/01 05:39:35,00:4:45,00:6:39
application_1527220447442_451509,SUCCESS,2018/06/01 05:19:00,2018/06/01 05:24:03,2018/06/01 05:25:39,00:5:3,00:6:39
application_1527220447442_456235,SUCCESS,2018/06/01 06:43:02,2018/06/01 06:46:22,2018/06/01 06:49:41,00:3:20,00:6:39
application_1527220447442_458020,SUCCESS,2018/06/01 07:13:57,2018/06/01 07:17:26,2018/06/01 07:20:36,00:3:29,00:6:39
application_1527220447442_456061,SUCCESS,2018/06/01 06:40:12,2018/06/01 06:43:36,2018/06/01 06:46:51,00:3:24,00:6:39
application_1527220447442_455712,SUCCESS,2018/06/01 06:29:54,2018/06/01 06:34:46,2018/06/01 06:36:33,00:4:52,00:6:39
application_1527220447442_450587,SUCCESS,2018/06/01 05:08:44,2018/06/01 05:12:21,2018/06/01 05:15:22,00:3:37,00:6:38
application_1527220447442_446889,SUCCESS,2018/06/01 04:05:02,2018/06/01 04:06:49,2018/06/01 04:11:40,00:1:47,00:6:38
application_1527220447442_455526,SUCCESS,2018/06/01 06:22:58,2018/06/01 06:28:27,2018/06/01 06:29:36,00:5:29,00:6:38
application_1527220447442_455713,SUCCESS,2018/06/01 06:29:41,2018/06/01 06:34:36,2018/06/01 06:36:19,00:4:55,00:6:38
application_1527220447442_449873,SUCCESS,2018/06/01 04:51:05,2018/06/01 04:55:28,2018/06/01 04:57:43,00:4:23,00:6:38
application_1527220447442_448155,SUCCESS,2018/06/01 04:19:25,2018/06/01 04:24:59,2018/06/01 04:26:03,00:5:34,00:6:38
application_1527220447442_448865,SUCCESS,2018/06/01 04:32:15,2018/06/01 04:34:10,2018/06/01 04:38:53,00:1:55,00:6:38
application_1527220447442_452264,SUCCESS,2018/06/01 05:33:42,2018/06/01 05:38:18,2018/06/01 05:40:19,00:4:36,00:6:37
application_1527220447442_452215,SUCCESS,2018/06/01 05:30:52,2018/06/01 05:34:53,2018/06/01 05:37:29,00:4:1,00:6:37
application_1527220447442_448151,SUCCESS,2018/06/01 04:18:24,2018/06/01 04:23:06,2018/06/01 04:25:01,00:4:42,00:6:37
application_1527220447442_450059,SUCCESS,2018/06/01 04:59:19,2018/06/01 05:01:00,2018/06/01 05:05:56,00:1:41,00:6:37
application_1527220447442_451593,SUCCESS,2018/06/01 05:20:22,2018/06/01 05:25:05,2018/06/01 05:26:59,00:4:43,00:6:37
application_1527220447442_435404,SUCCESS,2018/06/01 00:27:52,2018/06/01 00:30:46,2018/06/01 00:34:29,00:2:54,00:6:37
application_1527220447442_455400,SUCCESS,2018/06/01 06:23:00,2018/06/01 06:28:26,2018/06/01 06:29:37,00:5:26,00:6:37
application_1527220447442_444881,SUCCESS,2018/06/01 03:17:15,2018/06/01 03:20:53,2018/06/01 03:23:52,00:3:38,00:6:37
application_1527220447442_455686,SUCCESS,2018/06/01 06:29:09,2018/06/01 06:33:43,2018/06/01 06:35:46,00:4:34,00:6:37
application_1527220447442_455722,SUCCESS,2018/06/01 06:29:32,2018/06/01 06:34:44,2018/06/01 06:36:08,00:5:12,00:6:36
application_1527220447442_455719,SUCCESS,2018/06/01 06:29:34,2018/06/01 06:34:37,2018/06/01 06:36:10,00:5:3,00:6:36
application_1527220447442_455709,SUCCESS,2018/06/01 06:29:43,2018/06/01 06:34:36,2018/06/01 06:36:19,00:4:53,00:6:36
application_1527220447442_447444,SUCCESS,2018/06/01 04:12:20,2018/06/01 04:16:49,2018/06/01 04:18:56,00:4:29,00:6:36
application_1527220447442_448180,SUCCESS,2018/06/01 04:18:25,2018/06/01 04:22:58,2018/06/01 04:25:01,00:4:33,00:6:36
application_1527220447442_439228,SUCCESS,2018/06/01 01:19:15,2018/06/01 01:23:00,2018/06/01 01:25:51,00:3:45,00:6:36
application_1527220447442_454067,SUCCESS,2018/06/01 06:07:22,2018/06/01 06:11:57,2018/06/01 06:13:58,00:4:35,00:6:36
application_1527220447442_451595,SUCCESS,2018/06/01 05:19:51,2018/06/01 05:24:16,2018/06/01 05:26:27,00:4:25,00:6:36
application_1527220447442_455523,SUCCESS,2018/06/01 06:23:01,2018/06/01 06:28:27,2018/06/01 06:29:37,00:5:26,00:6:36
application_1527220447442_449912,SUCCESS,2018/06/01 04:53:55,2018/06/01 04:56:56,2018/06/01 05:00:30,00:3:1,00:6:35
application_1527220447442_438415,SUCCESS,2018/06/01 01:09:41,2018/06/01 01:12:52,2018/06/01 01:16:16,00:3:11,00:6:35
application_1527220447442_453759,SUCCESS,2018/06/01 06:07:11,2018/06/01 06:11:02,2018/06/01 06:13:46,00:3:51,00:6:35
application_1527220447442_455721,SUCCESS,2018/06/01 06:29:33,2018/06/01 06:34:36,2018/06/01 06:36:08,00:5:3,00:6:35
application_1527220447442_452134,SUCCESS,2018/06/01 05:30:55,2018/06/01 05:34:29,2018/06/01 05:37:30,00:3:34,00:6:35
application_1527220447442_455776,SUCCESS,2018/06/01 06:32:59,2018/06/01 06:37:45,2018/06/01 06:39:34,00:4:46,00:6:35
application_1527220447442_439128,SUCCESS,2018/06/01 01:16:00,2018/06/01 01:19:22,2018/06/01 01:22:34,00:3:22,00:6:34
application_1527220447442_451902,SUCCESS,2018/06/01 05:25:03,2018/06/01 05:29:49,2018/06/01 05:31:37,00:4:46,00:6:34
application_1527220447442_455715,SUCCESS,2018/06/01 06:29:25,2018/06/01 06:34:38,2018/06/01 06:35:59,00:5:13,00:6:34
application_1527220447442_452142,SUCCESS,2018/06/01 05:30:17,2018/06/01 05:35:01,2018/06/01 05:36:51,00:4:44,00:6:34
application_1527220447442_455641,SUCCESS,2018/06/01 06:27:52,2018/06/01 06:32:33,2018/06/01 06:34:26,00:4:41,00:6:34
application_1527220447442_459199,SUCCESS,2018/06/01 07:27:33,2018/06/01 07:31:22,2018/06/01 07:34:07,00:3:49,00:6:34
application_1527220447442_451880,SUCCESS,2018/06/01 05:24:44,2018/06/01 05:29:36,2018/06/01 05:31:18,00:4:52,00:6:34
application_1527220447442_451510,SUCCESS,2018/06/01 05:18:32,2018/06/01 05:22:49,2018/06/01 05:25:06,00:4:17,00:6:34
application_1527220447442_455717,SUCCESS,2018/06/01 06:29:20,2018/06/01 06:34:37,2018/06/01 06:35:53,00:5:17,00:6:33
application_1527220447442_451895,SUCCESS,2018/06/01 05:25:04,2018/06/01 05:29:51,2018/06/01 05:31:37,00:4:47,00:6:33
application_1527220447442_443517,SUCCESS,2018/06/01 02:49:02,2018/06/01 02:52:26,2018/06/01 02:55:35,00:3:24,00:6:33
application_1527220447442_460406,SUCCESS,2018/06/01 07:49:52,2018/06/01 07:54:18,2018/06/01 07:56:25,00:4:26,00:6:33
application_1527220447442_453431,SUCCESS,2018/06/01 05:57:38,2018/06/01 06:01:30,2018/06/01 06:04:11,00:3:52,00:6:33
application_1527220447442_457744,SUCCESS,2018/06/01 07:09:58,2018/06/01 07:12:34,2018/06/01 07:16:31,00:2:36,00:6:33
application_1527220447442_455649,SUCCESS,2018/06/01 06:29:21,2018/06/01 06:34:37,2018/06/01 06:35:54,00:5:16,00:6:33
application_1527220447442_439331,SUCCESS,2018/06/01 01:20:56,2018/06/01 01:25:25,2018/06/01 01:27:29,00:4:29,00:6:33
application_1527220447442_447223,SUCCESS,2018/06/01 04:09:50,2018/06/01 04:13:52,2018/06/01 04:16:23,00:4:2,00:6:33
application_1527220447442_448557,SUCCESS,2018/06/01 04:23:29,2018/06/01 04:27:48,2018/06/01 04:30:02,00:4:19,00:6:33
application_1527220447442_446949,SUCCESS,2018/06/01 04:06:24,2018/06/01 04:07:04,2018/06/01 04:12:56,00:0:40,00:6:32
application_1527220447442_459152,SUCCESS,2018/06/01 07:26:32,2018/06/01 07:27:57,2018/06/01 07:33:04,00:1:25,00:6:32
application_1527220447442_434504,SUCCESS,2018/06/01 00:09:25,2018/06/01 00:12:55,2018/06/01 00:15:57,00:3:30,00:6:32
application_1527220447442_439251,SUCCESS,2018/06/01 01:19:09,2018/06/01 01:22:35,2018/06/01 01:25:41,00:3:26,00:6:32
application_1527220447442_452266,SUCCESS,2018/06/01 05:33:47,2018/06/01 05:37:41,2018/06/01 05:40:19,00:3:54,00:6:32
application_1527220447442_452240,SUCCESS,2018/06/01 05:33:02,2018/06/01 05:36:32,2018/06/01 05:39:34,00:3:30,00:6:32
application_1527220447442_455772,SUCCESS,2018/06/01 06:33:02,2018/06/01 06:37:43,2018/06/01 06:39:34,00:4:41,00:6:32
application_1527220447442_450791,SUCCESS,2018/06/01 05:08:51,2018/06/01 05:12:20,2018/06/01 05:15:22,00:3:29,00:6:31
application_1527220447442_436497,SUCCESS,2018/06/01 00:41:13,2018/06/01 00:45:37,2018/06/01 00:47:44,00:4:24,00:6:31
application_1527220447442_436515,SUCCESS,2018/06/01 00:41:13,2018/06/01 00:45:40,2018/06/01 00:47:44,00:4:27,00:6:31
application_1527220447442_445676,SUCCESS,2018/06/01 03:32:48,2018/06/01 03:35:43,2018/06/01 03:39:18,00:2:55,00:6:30
application_1527220447442_453660,SUCCESS,2018/06/01 06:05:12,2018/06/01 06:07:41,2018/06/01 06:11:42,00:2:29,00:6:30
application_1527220447442_448231,SUCCESS,2018/06/01 04:19:41,2018/06/01 04:24:50,2018/06/01 04:26:11,00:5:9,00:6:30
