application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_44426,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:30,2018/05/26 04:22:40,00:55:54,01:8:4
application_1527220447442_42625,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:48,2018/05/26 03:30:23,00:50:28,01:8:3
application_1527220447442_42617,SUCCESS,2018/05/26 02:22:21,2018/05/26 03:12:47,2018/05/26 03:30:23,00:50:26,01:8:2
application_1527220447442_44258,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:22:27,00:56:4,01:7:58
application_1527220447442_44428,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:22:27,00:55:59,01:7:58
application_1527220447442_42607,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:53,2018/05/26 03:30:29,00:50:21,01:7:57
application_1527220447442_45405,SUCCESS,2018/05/26 03:44:12,2018/05/26 04:10:26,2018/05/26 04:52:06,00:26:14,01:7:54
application_1527220447442_45953,SUCCESS,2018/05/26 03:58:06,2018/05/26 04:10:48,2018/05/26 05:05:44,00:12:42,01:7:38
application_1527220447442_42678,SUCCESS,2018/05/26 02:22:54,2018/05/26 03:12:53,2018/05/26 03:30:29,00:49:59,01:7:35
application_1527220447442_46068,SUCCESS,2018/05/26 04:02:48,2018/05/26 04:37:03,2018/05/26 05:10:18,00:34:15,01:7:30
application_1527220447442_44270,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:25,2018/05/26 04:22:55,00:54:57,01:7:27
application_1527220447442_43750,SUCCESS,2018/05/26 02:51:26,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:35,01:7:12
application_1527220447442_44454,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:21:40,00:55:59,01:7:11
application_1527220447442_43753,SUCCESS,2018/05/26 02:51:29,2018/05/26 03:54:00,2018/05/26 03:58:38,01:2:31,01:7:9
application_1527220447442_44278,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:21:38,00:55:57,01:7:9
application_1527220447442_46071,SUCCESS,2018/05/26 04:03:14,2018/05/26 04:37:08,2018/05/26 05:10:11,00:33:54,01:6:57
application_1527220447442_43759,SUCCESS,2018/05/26 02:51:58,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:3,01:6:40
application_1527220447442_43764,SUCCESS,2018/05/26 02:51:58,2018/05/26 03:54:01,2018/05/26 03:58:38,01:2:3,01:6:40
application_1527220447442_45519,SUCCESS,2018/05/26 03:45:41,2018/05/26 04:10:28,2018/05/26 04:52:06,00:24:47,01:6:25
application_1527220447442_43917,SUCCESS,2018/05/26 02:58:22,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:35,01:6:4
application_1527220447442_43905,SUCCESS,2018/05/26 02:58:22,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:35,01:6:4
application_1527220447442_43781,SUCCESS,2018/05/26 02:53:16,2018/05/26 03:53:58,2018/05/26 03:59:10,01:0:42,01:5:54
application_1527220447442_45651,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:26,2018/05/26 04:57:40,00:18:26,01:5:40
application_1527220447442_45654,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:30,2018/05/26 04:57:40,00:18:30,01:5:40
application_1527220447442_45655,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:33,2018/05/26 04:57:40,00:18:33,01:5:40
application_1527220447442_45650,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:33,2018/05/26 04:57:40,00:18:33,01:5:40
application_1527220447442_44005,SUCCESS,2018/05/26 02:58:53,2018/05/26 03:53:57,2018/05/26 04:04:26,00:55:4,01:5:33
application_1527220447442_46118,SUCCESS,2018/05/26 04:05:04,2018/05/26 04:37:05,2018/05/26 05:10:24,00:32:1,01:5:20
application_1527220447442_45659,SUCCESS,2018/05/26 03:52:20,2018/05/26 04:10:29,2018/05/26 04:57:40,00:18:9,01:5:20
application_1527220447442_45914,SUCCESS,2018/05/26 03:57:45,2018/05/26 04:10:42,2018/05/26 05:02:33,00:12:57,01:4:48
application_1527220447442_44025,SUCCESS,2018/05/26 02:59:39,2018/05/26 03:53:58,2018/05/26 04:03:55,00:54:19,01:4:16
application_1527220447442_43787,SUCCESS,2018/05/26 02:54:57,2018/05/26 03:53:58,2018/05/26 03:59:10,00:59:1,01:4:13
application_1527220447442_45890,SUCCESS,2018/05/26 03:55:36,2018/05/26 04:10:39,2018/05/26 04:59:45,00:15:3,01:4:9
application_1527220447442_45638,SUCCESS,2018/05/26 03:51:13,2018/05/26 04:10:27,2018/05/26 04:55:21,00:19:14,01:4:8
application_1527220447442_45635,SUCCESS,2018/05/26 03:51:15,2018/05/26 04:10:33,2018/05/26 04:55:21,00:19:18,01:4:6
application_1527220447442_44580,SUCCESS,2018/05/26 03:18:13,2018/05/26 04:10:34,2018/05/26 04:22:19,00:52:21,01:4:6
application_1527220447442_45643,SUCCESS,2018/05/26 03:51:39,2018/05/26 04:10:23,2018/05/26 04:55:33,00:18:44,01:3:54
application_1527220447442_45645,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:27,2018/05/26 04:55:33,00:18:45,01:3:51
application_1527220447442_45647,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:47,01:3:51
application_1527220447442_45648,SUCCESS,2018/05/26 03:51:42,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:47,01:3:51
application_1527220447442_45649,SUCCESS,2018/05/26 03:51:43,2018/05/26 04:10:29,2018/05/26 04:55:33,00:18:46,01:3:50
application_1527220447442_45646,SUCCESS,2018/05/26 03:51:50,2018/05/26 04:10:30,2018/05/26 04:55:33,00:18:40,01:3:43
application_1527220447442_45644,SUCCESS,2018/05/26 03:51:50,2018/05/26 04:10:27,2018/05/26 04:55:33,00:18:37,01:3:43
application_1527220447442_43788,SUCCESS,2018/05/26 02:55:30,2018/05/26 03:53:57,2018/05/26 03:59:10,00:58:27,01:3:40
application_1527220447442_45613,SUCCESS,2018/05/26 03:48:29,2018/05/26 04:10:28,2018/05/26 04:52:06,00:21:59,01:3:37
application_1527220447442_45653,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:28,2018/05/26 04:55:33,00:18:28,01:3:33
application_1527220447442_45652,SUCCESS,2018/05/26 03:52:00,2018/05/26 04:10:26,2018/05/26 04:55:33,00:18:26,01:3:33
application_1527220447442_45071,SUCCESS,2018/05/26 03:31:30,2018/05/26 04:10:21,2018/05/26 04:35:02,00:38:51,01:3:32
application_1527220447442_42449,SUCCESS,2018/05/26 02:22:07,2018/05/26 03:12:35,2018/05/26 03:25:00,00:50:28,01:2:53
application_1527220447442_42635,SUCCESS,2018/05/26 02:22:23,2018/05/26 03:12:50,2018/05/26 03:25:16,00:50:27,01:2:53
application_1527220447442_42524,SUCCESS,2018/05/26 02:22:24,2018/05/26 03:12:50,2018/05/26 03:25:16,00:50:26,01:2:52
application_1527220447442_44031,SUCCESS,2018/05/26 03:01:05,2018/05/26 03:53:58,2018/05/26 04:03:55,00:52:53,01:2:50
application_1527220447442_42551,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:42,2018/05/26 03:25:08,00:50:22,01:2:48
application_1527220447442_42487,SUCCESS,2018/05/26 02:22:21,2018/05/26 03:12:53,2018/05/26 03:25:06,00:50:32,01:2:45
application_1527220447442_42587,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:40,2018/05/26 03:25:04,00:50:21,01:2:45
application_1527220447442_42552,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:46,2018/05/26 03:25:04,00:50:26,01:2:44
application_1527220447442_44394,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:22,2018/05/26 04:17:18,00:55:47,01:2:43
application_1527220447442_42598,SUCCESS,2018/05/26 02:22:19,2018/05/26 03:12:41,2018/05/26 03:25:02,00:50:22,01:2:43
application_1527220447442_44373,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:46,01:2:43
application_1527220447442_47192,SUCCESS,2018/05/26 04:34:45,2018/05/26 05:07:10,2018/05/26 05:37:27,00:32:25,01:2:42
application_1527220447442_42514,SUCCESS,2018/05/26 02:22:31,2018/05/26 03:12:50,2018/05/26 03:25:13,00:50:19,01:2:42
application_1527220447442_47191,SUCCESS,2018/05/26 04:34:46,2018/05/26 05:07:12,2018/05/26 05:37:27,00:32:26,01:2:41
application_1527220447442_42539,SUCCESS,2018/05/26 02:22:25,2018/05/26 03:12:48,2018/05/26 03:25:03,00:50:23,01:2:38
application_1527220447442_42523,SUCCESS,2018/05/26 02:22:20,2018/05/26 03:12:49,2018/05/26 03:24:56,00:50:29,01:2:36
application_1527220447442_45046,SUCCESS,2018/05/26 03:30:30,2018/05/26 04:10:20,2018/05/26 04:33:04,00:39:50,01:2:34
application_1527220447442_42581,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:52,2018/05/26 03:25:06,00:50:20,01:2:34
application_1527220447442_42593,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:52,2018/05/26 03:25:05,00:50:20,01:2:33
application_1527220447442_42578,SUCCESS,2018/05/26 02:22:32,2018/05/26 03:12:54,2018/05/26 03:25:05,00:50:22,01:2:33
application_1527220447442_44466,SUCCESS,2018/05/26 03:14:47,2018/05/26 04:10:22,2018/05/26 04:17:18,00:55:35,01:2:31
application_1527220447442_44464,SUCCESS,2018/05/26 03:14:47,2018/05/26 04:10:26,2018/05/26 04:17:18,00:55:39,01:2:31
application_1527220447442_44473,SUCCESS,2018/05/26 03:14:49,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:32,01:2:29
application_1527220447442_42677,SUCCESS,2018/05/26 02:22:37,2018/05/26 03:12:53,2018/05/26 03:25:05,00:50:16,01:2:28
application_1527220447442_44617,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:39,2018/05/26 04:22:03,00:50:46,01:2:10
application_1527220447442_44610,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:38,2018/05/26 04:21:56,00:50:45,01:2:3
application_1527220447442_44611,SUCCESS,2018/05/26 03:19:53,2018/05/26 04:10:38,2018/05/26 04:21:56,00:50:45,01:2:3
application_1527220447442_44376,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:27,2018/05/26 04:16:33,00:55:57,01:2:3
application_1527220447442_44427,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:26,2018/05/26 04:16:33,00:55:56,01:2:3
application_1527220447442_44440,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:24,2018/05/26 04:16:33,00:55:54,01:2:3
application_1527220447442_44619,SUCCESS,2018/05/26 03:19:56,2018/05/26 04:10:40,2018/05/26 04:21:56,00:50:44,01:2:0
application_1527220447442_44479,SUCCESS,2018/05/26 03:15:20,2018/05/26 04:10:21,2018/05/26 04:17:18,00:55:1,01:1:58
application_1527220447442_44420,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:27,2018/05/26 04:16:33,00:55:52,01:1:58
application_1527220447442_44288,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:33,2018/05/26 04:16:33,00:55:58,01:1:58
application_1527220447442_44418,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:24,2018/05/26 04:16:33,00:55:48,01:1:57
application_1527220447442_44443,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:30,2018/05/26 04:16:33,00:55:54,01:1:57
application_1527220447442_44486,SUCCESS,2018/05/26 03:15:23,2018/05/26 04:10:24,2018/05/26 04:17:18,00:55:1,01:1:55
application_1527220447442_48031,SUCCESS,2018/05/26 04:45:26,2018/05/26 05:07:22,2018/05/26 05:47:20,00:21:56,01:1:54
application_1527220447442_42733,SUCCESS,2018/05/26 02:23:14,2018/05/26 03:12:50,2018/05/26 03:25:07,00:49:36,01:1:53
application_1527220447442_44485,SUCCESS,2018/05/26 03:15:25,2018/05/26 04:10:23,2018/05/26 04:17:18,00:54:58,01:1:53
application_1527220447442_44286,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:22,2018/05/26 04:17:18,00:54:54,01:1:50
application_1527220447442_44139,SUCCESS,2018/05/26 03:06:46,2018/05/26 03:53:57,2018/05/26 04:08:35,00:47:11,01:1:49
application_1527220447442_44484,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:20,2018/05/26 04:17:12,00:54:56,01:1:48
application_1527220447442_44492,SUCCESS,2018/05/26 03:15:25,2018/05/26 04:09:56,2018/05/26 04:17:12,00:54:31,01:1:47
application_1527220447442_44462,SUCCESS,2018/05/26 03:14:49,2018/05/26 04:10:33,2018/05/26 04:16:33,00:55:44,01:1:44
application_1527220447442_45174,SUCCESS,2018/05/26 03:37:13,2018/05/26 04:10:33,2018/05/26 04:38:49,00:33:20,01:1:36
application_1527220447442_46122,SUCCESS,2018/05/26 04:05:18,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:48,01:1:35
application_1527220447442_46133,SUCCESS,2018/05/26 04:05:21,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:45,01:1:32
application_1527220447442_44496,SUCCESS,2018/05/26 03:15:42,2018/05/26 04:10:21,2018/05/26 04:17:12,00:54:39,01:1:30
application_1527220447442_44495,SUCCESS,2018/05/26 03:15:42,2018/05/26 04:10:20,2018/05/26 04:17:12,00:54:38,01:1:30
application_1527220447442_44415,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:22,2018/05/26 04:15:49,00:55:57,01:1:24
application_1527220447442_44393,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:24,2018/05/26 04:15:49,00:55:59,01:1:24
application_1527220447442_44377,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:19,2018/05/26 04:15:49,00:55:54,01:1:24
application_1527220447442_44497,SUCCESS,2018/05/26 03:15:50,2018/05/26 04:10:39,2018/05/26 04:17:12,00:54:49,01:1:22
application_1527220447442_44498,SUCCESS,2018/05/26 03:15:50,2018/05/26 04:10:36,2018/05/26 04:17:12,00:54:46,01:1:22
application_1527220447442_44431,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:30,2018/05/26 04:15:49,00:56:2,01:1:21
application_1527220447442_44452,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:57,01:1:21
application_1527220447442_44451,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:49,00:55:57,01:1:20
application_1527220447442_44494,SUCCESS,2018/05/26 03:15:52,2018/05/26 04:10:23,2018/05/26 04:17:12,00:54:31,01:1:20
application_1527220447442_47099,SUCCESS,2018/05/26 04:31:34,2018/05/26 05:07:10,2018/05/26 05:32:54,00:35:36,01:1:20
application_1527220447442_46126,SUCCESS,2018/05/26 04:05:33,2018/05/26 04:37:06,2018/05/26 05:06:53,00:31:33,01:1:20
application_1527220447442_44447,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:56,01:1:20
application_1527220447442_44468,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:49,00:55:56,01:1:20
application_1527220447442_44429,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:15:49,00:55:59,01:1:20
application_1527220447442_44439,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:27,2018/05/26 04:15:49,00:55:58,01:1:20
application_1527220447442_44459,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:26,2018/05/26 04:15:41,00:56:1,01:1:16
application_1527220447442_44400,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:27,2018/05/26 04:15:41,00:56:2,01:1:16
application_1527220447442_44395,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:28,2018/05/26 04:15:41,00:56:3,01:1:16
application_1527220447442_44414,SUCCESS,2018/05/26 03:14:25,2018/05/26 04:10:27,2018/05/26 04:15:41,00:56:2,01:1:16
application_1527220447442_44471,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:28,2018/05/26 04:15:43,00:56:0,01:1:15
application_1527220447442_44467,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:27,2018/05/26 04:15:43,00:55:59,01:1:15
application_1527220447442_44410,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:29,2018/05/26 04:15:43,00:56:0,01:1:14
application_1527220447442_44465,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:43,00:55:57,01:1:14
application_1527220447442_44438,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:15:43,00:55:59,01:1:14
application_1527220447442_44456,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:24,2018/05/26 04:15:43,00:55:55,01:1:14
application_1527220447442_44460,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:24,2018/05/26 04:15:43,00:55:55,01:1:14
application_1527220447442_44412,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:28,2018/05/26 04:15:41,00:56:0,01:1:13
application_1527220447442_44453,SUCCESS,2018/05/26 03:14:28,2018/05/26 04:10:23,2018/05/26 04:15:41,00:55:55,01:1:13
application_1527220447442_44404,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:27,2018/05/26 04:15:41,00:55:58,01:1:12
application_1527220447442_44271,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:27,2018/05/26 04:15:41,00:55:58,01:1:12
application_1527220447442_44342,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:15:41,00:55:59,01:1:12
application_1527220447442_44475,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:19,2018/05/26 04:15:41,00:55:49,01:1:11
application_1527220447442_45939,SUCCESS,2018/05/26 03:57:56,2018/05/26 04:10:41,2018/05/26 04:59:06,00:12:45,01:1:10
application_1527220447442_44421,SUCCESS,2018/05/26 03:14:35,2018/05/26 04:10:40,2018/05/26 04:15:41,00:56:5,01:1:6
application_1527220447442_44476,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:19,2018/05/26 04:15:41,00:55:43,01:1:5
application_1527220447442_44430,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:33,2018/05/26 04:15:41,00:55:57,01:1:5
application_1527220447442_44436,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:24,2018/05/26 04:15:41,00:55:48,01:1:5
application_1527220447442_44472,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:29,2018/05/26 04:15:41,00:55:53,01:1:5
application_1527220447442_45630,SUCCESS,2018/05/26 03:50:51,2018/05/26 04:10:29,2018/05/26 04:51:55,00:19:38,01:1:4
application_1527220447442_44908,SUCCESS,2018/05/26 03:27:33,2018/05/26 04:09:14,2018/05/26 04:28:28,00:41:41,01:0:55
application_1527220447442_44463,SUCCESS,2018/05/26 03:14:47,2018/05/26 04:10:19,2018/05/26 04:15:41,00:55:32,01:0:54
application_1527220447442_44478,SUCCESS,2018/05/26 03:14:51,2018/05/26 04:10:25,2018/05/26 04:15:41,00:55:34,01:0:50
application_1527220447442_43984,SUCCESS,2018/05/26 02:58:22,2018/05/26 03:53:58,2018/05/26 03:59:10,00:55:36,01:0:48
application_1527220447442_44626,SUCCESS,2018/05/26 03:21:18,2018/05/26 04:10:36,2018/05/26 04:22:04,00:49:18,01:0:46
application_1527220447442_45639,SUCCESS,2018/05/26 03:51:13,2018/05/26 04:10:24,2018/05/26 04:51:55,00:19:11,01:0:42
application_1527220447442_44846,SUCCESS,2018/05/26 03:25:56,2018/05/26 04:10:27,2018/05/26 04:26:37,00:44:31,01:0:41
application_1527220447442_44437,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:29,2018/05/26 04:15:08,00:56:0,01:0:39
application_1527220447442_44444,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:08,00:55:56,01:0:39
application_1527220447442_44289,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:08,00:55:56,01:0:39
application_1527220447442_44424,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:25,2018/05/26 04:15:08,00:55:56,01:0:39
application_1527220447442_44455,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:08,00:55:57,01:0:39
application_1527220447442_44470,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:15:08,00:56:4,01:0:39
application_1527220447442_44294,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:29,2018/05/26 04:15:08,00:56:0,01:0:39
application_1527220447442_44469,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:27,2018/05/26 04:15:08,00:55:58,01:0:39
application_1527220447442_44442,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:28,2018/05/26 04:15:08,00:55:59,01:0:39
application_1527220447442_44416,SUCCESS,2018/05/26 03:14:36,2018/05/26 04:10:23,2018/05/26 04:15:11,00:55:47,01:0:35
application_1527220447442_44423,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:15:03,00:56:4,01:0:34
application_1527220447442_44290,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:21,2018/05/26 04:15:03,00:55:52,01:0:34
application_1527220447442_44434,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:15:03,00:56:4,01:0:34
application_1527220447442_44349,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:23,2018/05/26 04:15:03,00:55:54,01:0:34
application_1527220447442_44385,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:26,2018/05/26 04:15:03,00:55:57,01:0:34
application_1527220447442_44295,SUCCESS,2018/05/26 03:14:29,2018/05/26 04:10:33,2018/05/26 04:15:03,00:56:4,01:0:34
application_1527220447442_44477,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:33,2018/05/26 04:15:03,00:56:3,01:0:33
application_1527220447442_44291,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:25,2018/05/26 04:15:03,00:55:55,01:0:33
application_1527220447442_44391,SUCCESS,2018/05/26 03:14:30,2018/05/26 04:10:25,2018/05/26 04:15:03,00:55:55,01:0:33
application_1527220447442_44930,SUCCESS,2018/05/26 03:28:28,2018/05/26 04:10:34,2018/05/26 04:29:00,00:42:6,01:0:32
application_1527220447442_44482,SUCCESS,2018/05/26 03:15:22,2018/05/26 04:10:26,2018/05/26 04:15:53,00:55:4,01:0:31
application_1527220447442_44491,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:28,2018/05/26 04:15:53,00:55:4,01:0:29
application_1527220447442_44322,SUCCESS,2018/05/26 03:15:26,2018/05/26 04:10:27,2018/05/26 04:15:54,00:55:1,01:0:28
application_1527220447442_44297,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:27,2018/05/26 04:15:54,00:54:59,01:0:26
application_1527220447442_44340,SUCCESS,2018/05/26 03:15:28,2018/05/26 04:10:24,2018/05/26 04:15:54,00:54:56,01:0:26
application_1527220447442_44283,SUCCESS,2018/05/26 03:15:27,2018/05/26 04:10:25,2018/05/26 04:15:53,00:54:58,01:0:26
application_1527220447442_44741,SUCCESS,2018/05/26 03:21:50,2018/05/26 04:10:39,2018/05/26 04:22:15,00:48:49,01:0:25
application_1527220447442_44282,SUCCESS,2018/05/26 03:14:05,2018/05/26 03:54:00,2018/05/26 04:14:30,00:39:55,01:0:25
application_1527220447442_44742,SUCCESS,2018/05/26 03:21:51,2018/05/26 04:10:40,2018/05/26 04:22:15,00:48:49,01:0:24
application_1527220447442_44502,SUCCESS,2018/05/26 03:16:07,2018/05/26 04:10:29,2018/05/26 04:16:31,00:54:22,01:0:24
application_1527220447442_44505,SUCCESS,2018/05/26 03:16:12,2018/05/26 04:10:37,2018/05/26 04:16:31,00:54:25,01:0:19
application_1527220447442_44504,SUCCESS,2018/05/26 03:16:12,2018/05/26 04:10:33,2018/05/26 04:16:31,00:54:21,01:0:19
application_1527220447442_44508,SUCCESS,2018/05/26 03:16:13,2018/05/26 04:10:34,2018/05/26 04:16:31,00:54:21,01:0:18
application_1527220447442_44511,SUCCESS,2018/05/26 03:16:13,2018/05/26 04:10:30,2018/05/26 04:16:31,00:54:17,01:0:18
application_1527220447442_44510,SUCCESS,2018/05/26 03:16:13,2018/05/26 04:10:30,2018/05/26 04:16:31,00:54:17,01:0:18
application_1527220447442_44509,SUCCESS,2018/05/26 03:16:13,2018/05/26 04:10:33,2018/05/26 04:16:31,00:54:20,01:0:18
application_1527220447442_44487,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:33,2018/05/26 04:15:41,00:55:9,01:0:17
application_1527220447442_44506,SUCCESS,2018/05/26 03:16:15,2018/05/26 04:10:29,2018/05/26 04:16:31,00:54:14,01:0:16
application_1527220447442_44736,SUCCESS,2018/05/26 03:21:49,2018/05/26 04:10:37,2018/05/26 04:22:04,00:48:48,01:0:15
application_1527220447442_44513,SUCCESS,2018/05/26 03:16:18,2018/05/26 04:10:29,2018/05/26 04:16:31,00:54:11,01:0:13
application_1527220447442_44515,SUCCESS,2018/05/26 03:16:26,2018/05/26 04:10:36,2018/05/26 04:16:35,00:54:10,01:0:9
application_1527220447442_44514,SUCCESS,2018/05/26 03:16:22,2018/05/26 04:10:30,2018/05/26 04:16:31,00:54:8,01:0:9
application_1527220447442_44518,SUCCESS,2018/05/26 03:16:27,2018/05/26 04:10:30,2018/05/26 04:16:35,00:54:3,01:0:8
application_1527220447442_44516,SUCCESS,2018/05/26 03:16:27,2018/05/26 04:10:33,2018/05/26 04:16:35,00:54:6,01:0:8
application_1527220447442_44517,SUCCESS,2018/05/26 03:16:27,2018/05/26 04:10:33,2018/05/26 04:16:35,00:54:6,01:0:8
application_1527220447442_44519,SUCCESS,2018/05/26 03:16:27,2018/05/26 04:10:29,2018/05/26 04:16:35,00:54:2,01:0:8
application_1527220447442_44080,SUCCESS,2018/05/26 03:03:47,2018/05/26 03:53:57,2018/05/26 04:03:55,00:50:10,01:0:8
application_1527220447442_44520,SUCCESS,2018/05/26 03:16:27,2018/05/26 04:10:33,2018/05/26 04:16:35,00:54:6,01:0:8
application_1527220447442_44480,SUCCESS,2018/05/26 03:15:04,2018/05/26 04:10:22,2018/05/26 04:15:11,00:55:18,01:0:7
application_1527220447442_44522,SUCCESS,2018/05/26 03:16:34,2018/05/26 04:10:33,2018/05/26 04:16:35,00:53:59,01:0:1
application_1527220447442_44758,SUCCESS,2018/05/26 03:22:09,2018/05/26 04:10:39,2018/05/26 04:22:01,00:48:30,00:59:52
application_1527220447442_44490,SUCCESS,2018/05/26 03:15:20,2018/05/26 04:10:21,2018/05/26 04:15:11,00:55:1,00:59:51
application_1527220447442_44489,SUCCESS,2018/05/26 03:15:23,2018/05/26 04:10:21,2018/05/26 04:15:11,00:54:58,00:59:48
application_1527220447442_44488,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:22,2018/05/26 04:15:11,00:54:58,00:59:47
application_1527220447442_44483,SUCCESS,2018/05/26 03:15:24,2018/05/26 04:10:21,2018/05/26 04:15:11,00:54:57,00:59:47
application_1527220447442_44481,SUCCESS,2018/05/26 03:15:25,2018/05/26 04:10:22,2018/05/26 04:15:11,00:54:57,00:59:46
application_1527220447442_44503,SUCCESS,2018/05/26 03:16:06,2018/05/26 04:10:24,2018/05/26 04:15:50,00:54:18,00:59:44
application_1527220447442_44317,SUCCESS,2018/05/26 03:15:27,2018/05/26 04:10:20,2018/05/26 04:15:11,00:54:53,00:59:44
