application_id,status,submit_time,start_time,finished_time,allocate_time,total_time,allocate_seconds,total_seconds
application_1527220447442_862616,SUCCESS,2018/06/08 03:05:34,2018/06/08 03:07:46,2018/06/08 03:09:28,00:2:12,00:3:54,132,234
application_1527220447442_865323,SUCCESS,2018/06/08 04:20:25,2018/06/08 04:21:28,2018/06/08 04:24:19,00:1:3,00:3:54,63,234
application_1527220447442_858107,SUCCESS,2018/06/08 00:48:12,2018/06/08 00:50:32,2018/06/08 00:52:06,00:2:20,00:3:54,140,234
application_1527220447442_861842,SUCCESS,2018/06/08 02:44:06,2018/06/08 02:46:25,2018/06/08 02:48:00,00:2:19,00:3:54,139,234
application_1527220447442_859369,SUCCESS,2018/06/08 01:29:25,2018/06/08 01:31:42,2018/06/08 01:33:19,00:2:17,00:3:54,137,234
application_1527220447442_855738,SUCCESS,2018/06/08 00:10:31,2018/06/08 00:11:41,2018/06/08 00:14:25,00:1:10,00:3:54,70,234
application_1527220447442_857281,SUCCESS,2018/06/08 00:40:57,2018/06/08 00:42:45,2018/06/08 00:44:50,00:1:48,00:3:53,108,233
application_1527220447442_858133,SUCCESS,2018/06/08 00:49:10,2018/06/08 00:51:58,2018/06/08 00:53:02,00:2:48,00:3:52,168,232
application_1527220447442_858764,SUCCESS,2018/06/08 01:09:58,2018/06/08 01:11:25,2018/06/08 01:13:49,00:1:27,00:3:51,87,231
application_1527220447442_857652,SUCCESS,2018/06/08 00:45:05,2018/06/08 00:47:54,2018/06/08 00:48:56,00:2:49,00:3:51,169,231
application_1527220447442_860860,SUCCESS,2018/06/08 02:09:28,2018/06/08 02:11:30,2018/06/08 02:13:19,00:2:2,00:3:51,122,231
application_1527220447442_858908,SUCCESS,2018/06/08 01:17:06,2018/06/08 01:18:29,2018/06/08 01:20:57,00:1:23,00:3:51,83,231
application_1527220447442_864340,SUCCESS,2018/06/08 03:57:12,2018/06/08 03:58:17,2018/06/08 04:01:02,00:1:5,00:3:50,65,230
application_1527220447442_856890,SUCCESS,2018/06/08 00:39:51,2018/06/08 00:41:50,2018/06/08 00:43:41,00:1:59,00:3:50,119,230
application_1527220447442_858329,SUCCESS,2018/06/08 00:56:58,2018/06/08 00:58:02,2018/06/08 01:00:48,00:1:4,00:3:50,64,230
application_1527220447442_855848,SUCCESS,2018/06/08 00:13:24,2018/06/08 00:14:06,2018/06/08 00:17:13,00:0:42,00:3:49,42,229
application_1527220447442_858090,SUCCESS,2018/06/08 00:47:35,2018/06/08 00:50:05,2018/06/08 00:51:23,00:2:30,00:3:48,150,228
application_1527220447442_875219,SUCCESS,2018/06/08 08:46:27,2018/06/08 08:48:29,2018/06/08 08:50:15,00:2:2,00:3:48,122,228
application_1527220447442_859373,SUCCESS,2018/06/08 01:29:46,2018/06/08 01:31:45,2018/06/08 01:33:34,00:1:59,00:3:48,119,228
application_1527220447442_875215,SUCCESS,2018/06/08 08:46:27,2018/06/08 08:48:29,2018/06/08 08:50:15,00:2:2,00:3:48,122,228
application_1527220447442_858183,SUCCESS,2018/06/08 00:52:07,2018/06/08 00:53:32,2018/06/08 00:55:55,00:1:25,00:3:48,85,228
application_1527220447442_875217,SUCCESS,2018/06/08 08:46:27,2018/06/08 08:48:29,2018/06/08 08:50:15,00:2:2,00:3:48,122,228
application_1527220447442_876213,SUCCESS,2018/06/08 09:19:09,2018/06/08 09:20:42,2018/06/08 09:22:57,00:1:33,00:3:48,93,228
application_1527220447442_875216,SUCCESS,2018/06/08 08:46:28,2018/06/08 08:48:29,2018/06/08 08:50:15,00:2:1,00:3:47,121,227
application_1527220447442_858595,SUCCESS,2018/06/08 01:07:46,2018/06/08 01:09:16,2018/06/08 01:11:32,00:1:30,00:3:46,90,226
application_1527220447442_861627,SUCCESS,2018/06/08 02:39:48,2018/06/08 02:42:06,2018/06/08 02:43:34,00:2:18,00:3:46,138,226
application_1527220447442_858125,SUCCESS,2018/06/08 00:48:32,2018/06/08 00:50:42,2018/06/08 00:52:18,00:2:10,00:3:46,130,226
application_1527220447442_858961,SUCCESS,2018/06/08 01:20:06,2018/06/08 01:21:29,2018/06/08 01:23:51,00:1:23,00:3:45,83,225
application_1527220447442_863400,SUCCESS,2018/06/08 03:34:41,2018/06/08 03:36:47,2018/06/08 03:38:25,00:2:6,00:3:44,126,224
application_1527220447442_858652,SUCCESS,2018/06/08 01:06:26,2018/06/08 01:08:34,2018/06/08 01:10:10,00:2:8,00:3:44,128,224
application_1527220447442_855430,SUCCESS,2018/06/08 00:01:19,2018/06/08 00:03:42,2018/06/08 00:05:03,00:2:23,00:3:44,143,224
application_1527220447442_858811,SUCCESS,2018/06/08 01:11:29,2018/06/08 01:13:21,2018/06/08 01:15:12,00:1:52,00:3:43,112,223
application_1527220447442_880337,SUCCESS,2018/06/08 10:53:49,2018/06/08 10:56:53,2018/06/08 10:57:32,00:3:4,00:3:43,184,223
application_1527220447442_879596,SUCCESS,2018/06/08 10:39:35,2018/06/08 10:42:08,2018/06/08 10:43:18,00:2:33,00:3:43,153,223
application_1527220447442_868263,SUCCESS,2018/06/08 05:43:42,2018/06/08 05:45:27,2018/06/08 05:47:23,00:1:45,00:3:41,105,221
application_1527220447442_868712,SUCCESS,2018/06/08 05:52:48,2018/06/08 05:55:01,2018/06/08 05:56:29,00:2:13,00:3:41,133,221
application_1527220447442_856887,SUCCESS,2018/06/08 00:39:49,2018/06/08 00:41:28,2018/06/08 00:43:30,00:1:39,00:3:41,99,221
application_1527220447442_879292,SUCCESS,2018/06/08 10:34:46,2018/06/08 10:36:43,2018/06/08 10:38:26,00:1:57,00:3:40,117,220
application_1527220447442_876920,SUCCESS,2018/06/08 09:41:46,2018/06/08 09:43:47,2018/06/08 09:45:25,00:2:1,00:3:39,121,219
application_1527220447442_859902,SUCCESS,2018/06/08 01:40:43,2018/06/08 01:42:32,2018/06/08 01:44:21,00:1:49,00:3:38,109,218
application_1527220447442_859420,SUCCESS,2018/06/08 01:32:41,2018/06/08 01:34:10,2018/06/08 01:36:19,00:1:29,00:3:38,89,218
application_1527220447442_869723,SUCCESS,2018/06/08 06:18:21,2018/06/08 06:19:57,2018/06/08 06:21:59,00:1:36,00:3:38,96,218
application_1527220447442_858740,SUCCESS,2018/06/08 01:09:06,2018/06/08 01:11:01,2018/06/08 01:12:44,00:1:55,00:3:38,115,218
application_1527220447442_858730,SUCCESS,2018/06/08 01:09:20,2018/06/08 01:11:17,2018/06/08 01:12:57,00:1:57,00:3:37,117,217
application_1527220447442_858822,SUCCESS,2018/06/08 01:12:04,2018/06/08 01:13:23,2018/06/08 01:15:41,00:1:19,00:3:37,79,217
application_1527220447442_861628,SUCCESS,2018/06/08 02:39:48,2018/06/08 02:42:00,2018/06/08 02:43:25,00:2:12,00:3:37,132,217
application_1527220447442_876918,SUCCESS,2018/06/08 09:41:46,2018/06/08 09:43:46,2018/06/08 09:45:22,00:2:0,00:3:36,120,216
application_1527220447442_858096,SUCCESS,2018/06/08 00:47:58,2018/06/08 00:50:30,2018/06/08 00:51:34,00:2:32,00:3:36,152,216
application_1527220447442_876030,SUCCESS,2018/06/08 09:14:27,2018/06/08 09:15:23,2018/06/08 09:18:03,00:0:56,00:3:36,56,216
application_1527220447442_859362,SUCCESS,2018/06/08 01:28:49,2018/06/08 01:31:11,2018/06/08 01:32:25,00:2:22,00:3:36,142,216
application_1527220447442_876921,SUCCESS,2018/06/08 09:41:45,2018/06/08 09:43:48,2018/06/08 09:45:21,00:2:3,00:3:36,123,216
application_1527220447442_876919,SUCCESS,2018/06/08 09:41:46,2018/06/08 09:43:46,2018/06/08 09:45:22,00:2:0,00:3:36,120,216
application_1527220447442_875218,SUCCESS,2018/06/08 08:46:43,2018/06/08 08:48:29,2018/06/08 08:50:18,00:1:46,00:3:35,106,215
application_1527220447442_859372,SUCCESS,2018/06/08 01:29:49,2018/06/08 01:31:43,2018/06/08 01:33:24,00:1:54,00:3:35,114,215
application_1527220447442_856161,SUCCESS,2018/06/08 00:23:46,2018/06/08 00:25:43,2018/06/08 00:27:21,00:1:57,00:3:35,117,215
application_1527220447442_858793,SUCCESS,2018/06/08 01:11:05,2018/06/08 01:13:22,2018/06/08 01:14:40,00:2:17,00:3:35,137,215
application_1527220447442_858487,SUCCESS,2018/06/08 01:03:32,2018/06/08 01:05:12,2018/06/08 01:07:07,00:1:40,00:3:35,100,215
application_1527220447442_859148,SUCCESS,2018/06/08 01:26:02,2018/06/08 01:27:11,2018/06/08 01:29:37,00:1:9,00:3:35,69,215
application_1527220447442_858092,SUCCESS,2018/06/08 00:47:55,2018/06/08 00:50:29,2018/06/08 00:51:30,00:2:34,00:3:35,154,215
application_1527220447442_858180,SUCCESS,2018/06/08 00:51:48,2018/06/08 00:53:17,2018/06/08 00:55:23,00:1:29,00:3:35,89,215
application_1527220447442_860657,SUCCESS,2018/06/08 02:05:53,2018/06/08 02:07:33,2018/06/08 02:09:28,00:1:40,00:3:35,100,215
application_1527220447442_858974,SUCCESS,2018/06/08 01:21:21,2018/06/08 01:22:57,2018/06/08 01:24:55,00:1:36,00:3:34,96,214
application_1527220447442_870926,SUCCESS,2018/06/08 06:47:59,2018/06/08 06:50:47,2018/06/08 06:51:33,00:2:48,00:3:34,168,214
application_1527220447442_877786,SUCCESS,2018/06/08 10:00:52,2018/06/08 10:03:22,2018/06/08 10:04:26,00:2:30,00:3:34,150,214
application_1527220447442_859078,SUCCESS,2018/06/08 01:23:08,2018/06/08 01:24:12,2018/06/08 01:26:42,00:1:4,00:3:34,64,214
application_1527220447442_865973,SUCCESS,2018/06/08 04:43:09,2018/06/08 04:44:20,2018/06/08 04:46:43,00:1:11,00:3:34,71,214
application_1527220447442_855688,SUCCESS,2018/06/08 00:09:31,2018/06/08 00:10:53,2018/06/08 00:13:04,00:1:22,00:3:33,82,213
application_1527220447442_858979,SUCCESS,2018/06/08 01:20:38,2018/06/08 01:21:29,2018/06/08 01:24:11,00:0:51,00:3:33,51,213
application_1527220447442_860587,SUCCESS,2018/06/08 02:01:48,2018/06/08 02:03:46,2018/06/08 02:05:21,00:1:58,00:3:33,118,213
application_1527220447442_859150,SUCCESS,2018/06/08 01:26:20,2018/06/08 01:28:15,2018/06/08 01:29:52,00:1:55,00:3:32,115,212
application_1527220447442_858598,SUCCESS,2018/06/08 01:06:27,2018/06/08 01:08:40,2018/06/08 01:09:59,00:2:13,00:3:32,133,212
application_1527220447442_857644,SUCCESS,2018/06/08 00:45:27,2018/06/08 00:47:57,2018/06/08 00:48:59,00:2:30,00:3:32,150,212
application_1527220447442_857591,SUCCESS,2018/06/08 00:43:43,2018/06/08 00:46:43,2018/06/08 00:47:15,00:3:0,00:3:32,180,212
application_1527220447442_873441,SUCCESS,2018/06/08 07:54:31,2018/06/08 07:57:06,2018/06/08 07:58:03,00:2:35,00:3:32,155,212
application_1527220447442_866493,SUCCESS,2018/06/08 04:55:04,2018/06/08 04:57:06,2018/06/08 04:58:36,00:2:2,00:3:32,122,212
application_1527220447442_855813,SUCCESS,2018/06/08 00:11:47,2018/06/08 00:13:06,2018/06/08 00:15:18,00:1:19,00:3:31,79,211
application_1527220447442_860597,SUCCESS,2018/06/08 02:01:59,2018/06/08 02:04:12,2018/06/08 02:05:30,00:2:13,00:3:31,133,211
application_1527220447442_863597,SUCCESS,2018/06/08 03:38:46,2018/06/08 03:40:26,2018/06/08 03:42:17,00:1:40,00:3:31,100,211
application_1527220447442_869376,SUCCESS,2018/06/08 06:10:38,2018/06/08 06:13:29,2018/06/08 06:14:09,00:2:51,00:3:31,171,211
application_1527220447442_858409,SUCCESS,2018/06/08 00:59:05,2018/06/08 01:00:32,2018/06/08 01:02:36,00:1:27,00:3:31,87,211
application_1527220447442_858224,SUCCESS,2018/06/08 00:53:44,2018/06/08 00:55:08,2018/06/08 00:57:15,00:1:24,00:3:31,84,211
application_1527220447442_873265,SUCCESS,2018/06/08 07:48:38,2018/06/08 07:51:35,2018/06/08 07:52:09,00:2:57,00:3:31,177,211
application_1527220447442_858418,SUCCESS,2018/06/08 00:59:18,2018/06/08 01:00:56,2018/06/08 01:02:49,00:1:38,00:3:31,98,211
application_1527220447442_858417,SUCCESS,2018/06/08 00:59:18,2018/06/08 01:00:56,2018/06/08 01:02:49,00:1:38,00:3:31,98,211
application_1527220447442_862296,SUCCESS,2018/06/08 02:59:56,2018/06/08 03:00:59,2018/06/08 03:03:27,00:1:3,00:3:31,63,211
application_1527220447442_868711,SUCCESS,2018/06/08 05:51:21,2018/06/08 05:52:53,2018/06/08 05:54:51,00:1:32,00:3:30,92,210
application_1527220447442_858648,SUCCESS,2018/06/08 01:06:02,2018/06/08 01:08:13,2018/06/08 01:09:32,00:2:11,00:3:30,131,210
application_1527220447442_858985,SUCCESS,2018/06/08 01:22:11,2018/06/08 01:23:10,2018/06/08 01:25:40,00:0:59,00:3:29,59,209
application_1527220447442_868499,SUCCESS,2018/06/08 05:47:59,2018/06/08 05:50:04,2018/06/08 05:51:28,00:2:5,00:3:29,125,209
application_1527220447442_858412,SUCCESS,2018/06/08 00:59:13,2018/06/08 01:00:57,2018/06/08 01:02:41,00:1:44,00:3:28,104,208
application_1527220447442_855427,SUCCESS,2018/06/08 00:02:01,2018/06/08 00:03:43,2018/06/08 00:05:29,00:1:42,00:3:28,102,208
application_1527220447442_857588,SUCCESS,2018/06/08 00:44:19,2018/06/08 00:47:02,2018/06/08 00:47:47,00:2:43,00:3:28,163,208
application_1527220447442_857600,SUCCESS,2018/06/08 00:44:18,2018/06/08 00:47:00,2018/06/08 00:47:46,00:2:42,00:3:28,162,208
application_1527220447442_868498,SUCCESS,2018/06/08 05:48:01,2018/06/08 05:50:03,2018/06/08 05:51:28,00:2:2,00:3:27,122,207
application_1527220447442_860468,SUCCESS,2018/06/08 01:59:11,2018/06/08 02:00:09,2018/06/08 02:02:38,00:0:58,00:3:27,58,207
application_1527220447442_876871,SUCCESS,2018/06/08 09:39:36,2018/06/08 09:40:56,2018/06/08 09:43:03,00:1:20,00:3:27,80,207
application_1527220447442_857705,SUCCESS,2018/06/08 00:45:33,2018/06/08 00:47:57,2018/06/08 00:49:00,00:2:24,00:3:27,144,207
application_1527220447442_858352,SUCCESS,2018/06/08 00:57:08,2018/06/08 00:58:35,2018/06/08 01:00:34,00:1:27,00:3:26,87,206
application_1527220447442_858600,SUCCESS,2018/06/08 01:06:07,2018/06/08 01:08:34,2018/06/08 01:09:33,00:2:27,00:3:26,147,206
application_1527220447442_857637,SUCCESS,2018/06/08 00:45:31,2018/06/08 00:47:59,2018/06/08 00:48:57,00:2:28,00:3:26,148,206
application_1527220447442_857601,SUCCESS,2018/06/08 00:44:24,2018/06/08 00:47:04,2018/06/08 00:47:49,00:2:40,00:3:25,160,205
application_1527220447442_857626,SUCCESS,2018/06/08 00:45:35,2018/06/08 00:47:57,2018/06/08 00:49:00,00:2:22,00:3:25,142,205
application_1527220447442_856202,SUCCESS,2018/06/08 00:24:54,2018/06/08 00:26:33,2018/06/08 00:28:19,00:1:39,00:3:25,99,205
application_1527220447442_858748,SUCCESS,2018/06/08 01:09:35,2018/06/08 01:11:17,2018/06/08 01:13:00,00:1:42,00:3:25,102,205
application_1527220447442_858774,SUCCESS,2018/06/08 01:10:05,2018/06/08 01:11:21,2018/06/08 01:13:29,00:1:16,00:3:24,76,204
application_1527220447442_858765,SUCCESS,2018/06/08 01:09:37,2018/06/08 01:11:18,2018/06/08 01:13:01,00:1:41,00:3:24,101,204
application_1527220447442_868839,SUCCESS,2018/06/08 05:56:41,2018/06/08 05:58:35,2018/06/08 06:00:05,00:1:54,00:3:24,114,204
application_1527220447442_858434,SUCCESS,2018/06/08 00:59:58,2018/06/08 01:01:44,2018/06/08 01:03:22,00:1:46,00:3:24,106,204
application_1527220447442_858333,SUCCESS,2018/06/08 00:58:10,2018/06/08 01:00:22,2018/06/08 01:01:34,00:2:12,00:3:24,132,204
application_1527220447442_859135,SUCCESS,2018/06/08 01:25:26,2018/06/08 01:27:25,2018/06/08 01:28:50,00:1:59,00:3:24,119,204
application_1527220447442_858349,SUCCESS,2018/06/08 00:57:02,2018/06/08 00:58:27,2018/06/08 01:00:25,00:1:25,00:3:23,85,203
application_1527220447442_855445,SUCCESS,2018/06/08 00:02:06,2018/06/08 00:03:43,2018/06/08 00:05:29,00:1:37,00:3:23,97,203
application_1527220447442_867211,SUCCESS,2018/06/08 05:16:22,2018/06/08 05:17:18,2018/06/08 05:19:45,00:0:56,00:3:23,56,203
application_1527220447442_858796,SUCCESS,2018/06/08 01:10:57,2018/06/08 01:13:29,2018/06/08 01:14:20,00:2:32,00:3:23,152,203
application_1527220447442_857420,SUCCESS,2018/06/08 00:42:09,2018/06/08 00:44:23,2018/06/08 00:45:32,00:2:14,00:3:23,134,203
application_1527220447442_858386,SUCCESS,2018/06/08 00:58:44,2018/06/08 01:00:27,2018/06/08 01:02:07,00:1:43,00:3:23,103,203
application_1527220447442_869526,SUCCESS,2018/06/08 06:14:28,2018/06/08 06:16:49,2018/06/08 06:17:51,00:2:21,00:3:23,141,203
application_1527220447442_856007,SUCCESS,2018/06/08 00:17:35,2018/06/08 00:18:27,2018/06/08 00:20:57,00:0:52,00:3:22,52,202
application_1527220447442_878098,SUCCESS,2018/06/08 10:07:08,2018/06/08 10:08:53,2018/06/08 10:10:30,00:1:45,00:3:22,105,202
application_1527220447442_877665,SUCCESS,2018/06/08 09:57:50,2018/06/08 09:59:13,2018/06/08 10:01:12,00:1:23,00:3:22,83,202
application_1527220447442_855435,SUCCESS,2018/06/08 00:01:45,2018/06/08 00:04:02,2018/06/08 00:05:07,00:2:17,00:3:22,137,202
application_1527220447442_860867,SUCCESS,2018/06/08 02:11:14,2018/06/08 02:12:58,2018/06/08 02:14:36,00:1:44,00:3:22,104,202
application_1527220447442_855846,SUCCESS,2018/06/08 00:13:22,2018/06/08 00:14:17,2018/06/08 00:16:43,00:0:55,00:3:21,55,201
application_1527220447442_856172,SUCCESS,2018/06/08 00:24:02,2018/06/08 00:24:46,2018/06/08 00:27:23,00:0:44,00:3:21,44,201
application_1527220447442_855424,SUCCESS,2018/06/08 00:01:48,2018/06/08 00:03:43,2018/06/08 00:05:09,00:1:55,00:3:21,115,201
application_1527220447442_873443,SUCCESS,2018/06/08 07:54:31,2018/06/08 07:57:05,2018/06/08 07:57:52,00:2:34,00:3:21,154,201
application_1527220447442_858907,SUCCESS,2018/06/08 01:17:14,2018/06/08 01:19:29,2018/06/08 01:20:34,00:2:15,00:3:20,135,200
application_1527220447442_858909,SUCCESS,2018/06/08 01:16:52,2018/06/08 01:18:04,2018/06/08 01:20:12,00:1:12,00:3:20,72,200
application_1527220447442_858912,SUCCESS,2018/06/08 01:17:14,2018/06/08 01:18:06,2018/06/08 01:20:34,00:0:52,00:3:20,52,200
application_1527220447442_860988,SUCCESS,2018/06/08 02:18:05,2018/06/08 02:19:02,2018/06/08 02:21:25,00:0:57,00:3:20,57,200
application_1527220447442_878925,SUCCESS,2018/06/08 10:23:25,2018/06/08 10:25:27,2018/06/08 10:26:45,00:2:2,00:3:20,122,200
application_1527220447442_872715,SUCCESS,2018/06/08 07:37:45,2018/06/08 07:40:02,2018/06/08 07:41:05,00:2:17,00:3:20,137,200
application_1527220447442_875446,SUCCESS,2018/06/08 08:53:11,2018/06/08 08:54:27,2018/06/08 08:56:30,00:1:16,00:3:19,76,199
application_1527220447442_873440,SUCCESS,2018/06/08 07:54:33,2018/06/08 07:57:07,2018/06/08 07:57:52,00:2:34,00:3:19,154,199
application_1527220447442_855475,SUCCESS,2018/06/08 00:04:45,2018/06/08 00:06:50,2018/06/08 00:08:04,00:2:5,00:3:19,125,199
application_1527220447442_855443,SUCCESS,2018/06/08 00:01:49,2018/06/08 00:03:42,2018/06/08 00:05:07,00:1:53,00:3:18,113,198
application_1527220447442_872717,SUCCESS,2018/06/08 07:37:52,2018/06/08 07:40:02,2018/06/08 07:41:10,00:2:10,00:3:18,130,198
application_1527220447442_872182,SUCCESS,2018/06/08 07:24:48,2018/06/08 07:27:10,2018/06/08 07:28:05,00:2:22,00:3:17,142,197
application_1527220447442_858483,SUCCESS,2018/06/08 01:03:20,2018/06/08 01:05:13,2018/06/08 01:06:37,00:1:53,00:3:17,113,197
application_1527220447442_858491,SUCCESS,2018/06/08 01:02:29,2018/06/08 01:03:51,2018/06/08 01:05:46,00:1:22,00:3:17,82,197
application_1527220447442_878451,SUCCESS,2018/06/08 10:13:14,2018/06/08 10:15:31,2018/06/08 10:16:31,00:2:17,00:3:17,137,197
application_1527220447442_872179,SUCCESS,2018/06/08 07:24:49,2018/06/08 07:27:10,2018/06/08 07:28:05,00:2:21,00:3:16,141,196
application_1527220447442_859038,SUCCESS,2018/06/08 01:20:55,2018/06/08 01:22:20,2018/06/08 01:24:11,00:1:25,00:3:16,85,196
application_1527220447442_858493,SUCCESS,2018/06/08 01:02:33,2018/06/08 01:04:07,2018/06/08 01:05:48,00:1:34,00:3:15,94,195
application_1527220447442_858457,SUCCESS,2018/06/08 01:01:49,2018/06/08 01:03:19,2018/06/08 01:05:04,00:1:30,00:3:15,90,195
application_1527220447442_865151,SUCCESS,2018/06/08 04:15:20,2018/06/08 04:17:19,2018/06/08 04:18:35,00:1:59,00:3:15,119,195
application_1527220447442_872716,SUCCESS,2018/06/08 07:37:57,2018/06/08 07:40:02,2018/06/08 07:41:11,00:2:5,00:3:14,125,194
application_1527220447442_874928,SUCCESS,2018/06/08 08:42:51,2018/06/08 08:45:14,2018/06/08 08:46:05,00:2:23,00:3:14,143,194
application_1527220447442_858780,SUCCESS,2018/06/08 01:10:22,2018/06/08 01:11:36,2018/06/08 01:13:36,00:1:14,00:3:14,74,194
application_1527220447442_855489,SUCCESS,2018/06/08 00:04:56,2018/06/08 00:06:38,2018/06/08 00:08:09,00:1:42,00:3:13,102,193
application_1527220447442_858227,SUCCESS,2018/06/08 00:53:39,2018/06/08 00:55:08,2018/06/08 00:56:51,00:1:29,00:3:12,89,192
application_1527220447442_858941,SUCCESS,2018/06/08 01:17:58,2018/06/08 01:19:49,2018/06/08 01:21:10,00:1:51,00:3:12,111,192
application_1527220447442_856316,SUCCESS,2018/06/08 00:30:11,2018/06/08 00:31:17,2018/06/08 00:33:23,00:1:6,00:3:12,66,192
application_1527220447442_856230,SUCCESS,2018/06/08 00:26:15,2018/06/08 00:27:48,2018/06/08 00:29:26,00:1:33,00:3:11,93,191
application_1527220447442_858759,SUCCESS,2018/06/08 01:09:54,2018/06/08 01:11:35,2018/06/08 01:13:05,00:1:41,00:3:11,101,191
application_1527220447442_855771,SUCCESS,2018/06/08 00:10:48,2018/06/08 00:11:44,2018/06/08 00:13:59,00:0:56,00:3:11,56,191
application_1527220447442_871351,SUCCESS,2018/06/08 07:02:53,2018/06/08 07:05:11,2018/06/08 07:06:03,00:2:18,00:3:10,138,190
application_1527220447442_876506,SUCCESS,2018/06/08 09:29:57,2018/06/08 09:31:36,2018/06/08 09:33:07,00:1:39,00:3:10,99,190
application_1527220447442_858091,SUCCESS,2018/06/08 00:48:05,2018/06/08 00:50:32,2018/06/08 00:51:15,00:2:27,00:3:10,147,190
application_1527220447442_876400,SUCCESS,2018/06/08 09:25:59,2018/06/08 09:28:00,2018/06/08 09:29:09,00:2:1,00:3:10,121,190
application_1527220447442_858416,SUCCESS,2018/06/08 00:59:32,2018/06/08 01:01:44,2018/06/08 01:02:42,00:2:12,00:3:10,132,190
application_1527220447442_859048,SUCCESS,2018/06/08 01:21:42,2018/06/08 01:22:34,2018/06/08 01:24:51,00:0:52,00:3:9,52,189
application_1527220447442_856208,SUCCESS,2018/06/08 00:24:53,2018/06/08 00:26:34,2018/06/08 00:28:02,00:1:41,00:3:9,101,189
application_1527220447442_867209,SUCCESS,2018/06/08 05:16:19,2018/06/08 05:17:18,2018/06/08 05:19:28,00:0:59,00:3:9,59,189
application_1527220447442_855490,SUCCESS,2018/06/08 00:05:09,2018/06/08 00:07:34,2018/06/08 00:08:18,00:2:25,00:3:9,145,189
application_1527220447442_855457,SUCCESS,2018/06/08 00:02:35,2018/06/08 00:04:05,2018/06/08 00:05:44,00:1:30,00:3:9,90,189
application_1527220447442_874484,SUCCESS,2018/06/08 08:27:35,2018/06/08 08:29:32,2018/06/08 08:30:44,00:1:57,00:3:9,117,189
application_1527220447442_877805,SUCCESS,2018/06/08 10:03:18,2018/06/08 10:05:34,2018/06/08 10:06:27,00:2:16,00:3:9,136,189
application_1527220447442_859153,SUCCESS,2018/06/08 01:26:07,2018/06/08 01:27:26,2018/06/08 01:29:16,00:1:19,00:3:9,79,189
application_1527220447442_856026,SUCCESS,2018/06/08 00:18:46,2018/06/08 00:19:28,2018/06/08 00:21:55,00:0:42,00:3:9,42,189
application_1527220447442_858962,SUCCESS,2018/06/08 01:21:35,2018/06/08 01:23:18,2018/06/08 01:24:43,00:1:43,00:3:8,103,188
application_1527220447442_855772,SUCCESS,2018/06/08 00:10:56,2018/06/08 00:11:57,2018/06/08 00:14:04,00:1:1,00:3:8,61,188
application_1527220447442_868482,SUCCESS,2018/06/08 05:48:43,2018/06/08 05:50:49,2018/06/08 05:51:51,00:2:6,00:3:8,126,188
application_1527220447442_862290,SUCCESS,2018/06/08 02:59:52,2018/06/08 03:01:00,2018/06/08 03:03:00,00:1:8,00:3:8,68,188
application_1527220447442_856894,SUCCESS,2018/06/08 00:40:37,2018/06/08 00:42:40,2018/06/08 00:43:45,00:2:3,00:3:8,123,188
application_1527220447442_858848,SUCCESS,2018/06/08 01:14:41,2018/06/08 01:15:58,2018/06/08 01:17:49,00:1:17,00:3:8,77,188
application_1527220447442_856045,SUCCESS,2018/06/08 00:19:22,2018/06/08 00:20:31,2018/06/08 00:22:29,00:1:9,00:3:7,69,187
application_1527220447442_856379,SUCCESS,2018/06/08 00:32:59,2018/06/08 00:35:00,2018/06/08 00:36:06,00:2:1,00:3:7,121,187
application_1527220447442_874482,SUCCESS,2018/06/08 08:27:38,2018/06/08 08:29:30,2018/06/08 08:30:45,00:1:52,00:3:7,112,187
application_1527220447442_857361,SUCCESS,2018/06/08 00:42:09,2018/06/08 00:44:27,2018/06/08 00:45:16,00:2:18,00:3:7,138,187
application_1527220447442_858459,SUCCESS,2018/06/08 01:01:05,2018/06/08 01:02:45,2018/06/08 01:04:12,00:1:40,00:3:7,100,187
application_1527220447442_858278,SUCCESS,2018/06/08 00:56:10,2018/06/08 00:57:48,2018/06/08 00:59:17,00:1:38,00:3:7,98,187
application_1527220447442_855453,SUCCESS,2018/06/08 00:02:38,2018/06/08 00:03:50,2018/06/08 00:05:44,00:1:12,00:3:6,72,186
application_1527220447442_857646,SUCCESS,2018/06/08 00:45:50,2018/06/08 00:47:55,2018/06/08 00:48:56,00:2:5,00:3:6,125,186
application_1527220447442_858205,SUCCESS,2018/06/08 00:51:49,2018/06/08 00:53:22,2018/06/08 00:54:55,00:1:33,00:3:6,93,186
application_1527220447442_855839,SUCCESS,2018/06/08 00:13:33,2018/06/08 00:15:17,2018/06/08 00:16:39,00:1:44,00:3:6,104,186
application_1527220447442_858312,SUCCESS,2018/06/08 00:56:25,2018/06/08 00:58:05,2018/06/08 00:59:31,00:1:40,00:3:6,100,186
application_1527220447442_856016,SUCCESS,2018/06/08 00:19:07,2018/06/08 00:19:51,2018/06/08 00:22:13,00:0:44,00:3:6,44,186
application_1527220447442_857183,SUCCESS,2018/06/08 00:40:43,2018/06/08 00:42:44,2018/06/08 00:43:49,00:2:1,00:3:6,121,186
application_1527220447442_857190,SUCCESS,2018/06/08 00:40:43,2018/06/08 00:42:44,2018/06/08 00:43:49,00:2:1,00:3:6,121,186
application_1527220447442_858696,SUCCESS,2018/06/08 01:07:07,2018/06/08 01:08:41,2018/06/08 01:10:13,00:1:34,00:3:6,94,186
